<SIZE>, <EXECUTION_TIME_1>, <EXECUTION_TIME_2>, <EXECUTION_TIME_3>, <EXECUTION_TIME_4>, <EXECUTION_TIME_5>, <AVG>
1050, 429966, 441512, 2537921, 1714017, 688229, 1162329
1051, 593579, 573160, 498854, 455302, 629254, 550029
1052, 428900, 422523, 7510232, 542071, 606944, 1902134
1053, 596477, 588110, 654045, 649458, 632957, 624209
1054, 592189, 568915, 671105, 755171, 743654, 666206
1055, 1019773, 718025, 622686, 825818, 604345, 758129
1056, 536016, 550257, 574206, 595593, 630294, 577273
1057, 589374, 621008, 609854, 646368, 501452, 593611
1058, 561471, 606993, 526857, 600449, 629418, 585037
1059, 589632, 597509, 599392, 608549, 577101, 594436
1060, 628559, 624290, 650754, 565860, 1307319, 755356
1061, 579286, 673179, 497219, 503299, 578081, 566212
1062, 895096, 618547, 662447, 699317, 893884, 753858
1063, 831962, 570492, 715974, 720656, 920852, 751987
1064, 517060, 664824, 639091, 812379, 659457, 658562
1065, 624540, 606199, 631787, 755022, 632744, 650058
1066, 615456, 630808, 633302, 646699, 774403, 660133
1067, 613080, 620334, 884838, 545848, 733962, 679612
1068, 586620, 995471, 696586, 637017, 586511, 700441
1069, 616747, 599533, 610193, 619494, 662734, 621740
1070, 627516, 619909, 633375, 623865, 605126, 621958
1071, 638481, 677243, 642525, 586493, 589182, 626784
1072, 521364, 753244, 686146, 447054, 480097, 577581
1073, 490849, 778844, 607538, 760556, 511388, 629835
1074, 665727, 680234, 479263, 511009, 473016, 561849
1075, 472375, 502854, 454796, 679026, 654366, 552683
1076, 682407, 489127, 463681, 431543, 636825, 540716
1077, 457009, 430017, 428368, 493369, 486881, 459128
1078, 541595, 447434, 682180, 649671, 467984, 557772
1079, 657047, 692832, 439283, 435022, 655708, 575978
1080, 680015, 682336, 680663, 664973, 642181, 670033
1081, 643262, 566474, 663949, 492590, 496586, 572572
1082, 525432, 587825, 555958, 484239, 673716, 565434
1083, 683685, 660462, 701876, 475468, 539722, 612242
1084, 639274, 483090, 583684, 557747, 645854, 581929
1085, 491025, 1238449, 637012, 626472, 618076, 722206
1086, 587311, 545155, 618720, 571854, 687686, 602145
1087, 471019, 653316, 669795, 644890, 715282, 630860
1088, 686442, 733006, 646020, 708293, 678977, 690547
1089, 629833, 473853, 445193, 434514, 676872, 532053
1090, 681781, 647791, 480730, 524141, 478657, 562620
1091, 639806, 625870, 510182, 506875, 637408, 584028
1092, 672953, 648643, 649916, 651072, 481248, 620766
1093, 444248, 472708, 697852, 678546, 440290, 546728
1094, 483476, 487167, 608047, 696156, 644832, 583935
1095, 659425, 684469, 477066, 664964, 679031, 632991
1096, 513914, 524251, 650649, 540872, 471723, 540281
1097, 537569, 761935, 763974, 741725, 559713, 672983
1098, 729397, 746991, 803556, 471371, 748822, 700027
1099, 672147, 516139, 503352, 724615, 577235, 598697
1100, 496935, 522058, 492645, 493905, 586209, 518350
1101, 520332, 644977, 502887, 495023, 499350, 532513
1102, 558184, 499248, 486804, 486825, 554282, 517068
1103, 509635, 493935, 482458, 486536, 495333, 493579
1104, 507667, 596022, 539467, 493541, 487552, 524849
1105, 436776, 492251, 438715, 434423, 483395, 457112
1106, 484983, 646663, 526300, 529833, 659891, 569534
1107, 648910, 684818, 680035, 1203266, 479966, 739399
1108, 521995, 650923, 668359, 694998, 498640, 606983
1109, 540160, 651647, 538305, 489097, 458532, 535548
1110, 497895, 479808, 478362, 468485, 512370, 487384
1111, 597472, 607037, 601756, 681793, 666048, 630821
1112, 725048, 753000, 762325, 649659, 724063, 722819
1113, 578773, 562323, 752919, 721110, 464244, 615873
1114, 455348, 498039, 494428, 499861, 496494, 488834
1115, 496228, 531713, 513976, 529530, 497415, 513772
1116, 491894, 468479, 467744, 458443, 739224, 525156
1117, 500338, 490965, 481911, 495622, 528462, 499459
1118, 510758, 486186, 491615, 486959, 499174, 494938
1119, 493139, 490221, 521963, 665381, 479413, 530023
1120, 459039, 495756, 497051, 499131, 464338, 483063
1121, 650872, 622728, 695215, 642945, 696061, 661564
1122, 579982, 628602, 655620, 491301, 488081, 568717
1123, 494547, 525480, 653544, 532706, 528075, 546870
1124, 500494, 522982, 529832, 636912, 635164, 565076
1125, 471904, 459188, 464394, 450598, 595134, 488243
1126, 614687, 783638, 708300, 701723, 644485, 690566
1127, 685569, 664163, 507198, 496567, 499596, 570618
1128, 523620, 1172926, 462628, 525384, 520824, 641076
1129, 498472, 456805, 464896, 467015, 459507, 469339
1130, 488877, 507108, 515263, 535372, 494299, 508183
1131, 501876, 499703, 492594, 557317, 581841, 526666
1132, 648596, 652080, 679172, 689160, 707316, 675264
1133, 719921, 765335, 532450, 548721, 744098, 662105
1134, 768548, 737569, 674084, 802017, 928159, 782075
1135, 710348, 699837, 802042, 830305, 823689, 773244
1136, 903021, 794022, 678555, 548221, 530391, 690842
1137, 676369, 542173, 547158, 663018, 735257, 632795
1138, 731919, 731300, 744523, 575886, 765838, 709893
1139, 732844, 882169, 664705, 831475, 629764, 748191
1140, 728256, 1012920, 1037748, 774511, 782567, 867200
1141, 719465, 482562, 478398, 473952, 513679, 533611
1142, 475486, 468008, 473432, 474514, 473074, 472902
1143, 468838, 475425, 482135, 497485, 588438, 502464
1144, 524140, 618016, 679577, 659389, 680139, 632252
1145, 750934, 682940, 781342, 813654, 779056, 761585
1146, 775187, 773841, 795656, 810912, 777870, 786693
1147, 496290, 493243, 1607589, 492940, 507511, 719514
1148, 499712, 520573, 508398, 569654, 498162, 519299
1149, 496446, 532791, 500809, 496131, 500489, 505333
1150, 496657, 610066, 538727, 507702, 552692, 541168
1151, 509372, 542632, 537675, 699006, 786754, 615087
1152, 799359, 747320, 776282, 765085, 488580, 715325
1153, 508397, 489292, 493799, 485293, 552729, 505902
1154, 639665, 549083, 543301, 541856, 558910, 566563
1155, 533264, 544075, 656412, 603828, 729157, 613347
1156, 808271, 714346, 558848, 511985, 495675, 617825
1157, 517831, 575570, 676110, 559867, 503868, 566649
1158, 509032, 504670, 505289, 580187, 761138, 572063
1159, 562680, 747362, 746358, 733909, 716624, 701386
1160, 546975, 566297, 562160, 549307, 546738, 554295
1161, 611350, 714546, 727752, 726213, 702260, 696424
1162, 549813, 492909, 482800, 534996, 547798, 521663
1163, 531697, 493105, 502716, 591885, 545190, 532918
1164, 543542, 509107, 504210, 495638, 502512, 511001
1165, 495143, 641521, 783290, 849839, 806950, 715348
1166, 789906, 664080, 564975, 506334, 513102, 607679
1167, 512520, 516044, 501536, 498820, 505152, 506814
1168, 497514, 503983, 504985, 496943, 505799, 501844
1169, 501498, 509164, 502972, 500501, 505370, 503901
1170, 653056, 804684, 850680, 780658, 762931, 770401
1171, 498874, 506775, 506644, 579039, 509144, 520095
1172, 513623, 533185, 531907, 527999, 536796, 528702
1173, 528415, 538826, 537583, 531873, 533057, 533950
1174, 533316, 539421, 537165, 530618, 538786, 535861
1175, 519321, 526379, 523867, 519053, 526358, 522995
1176, 524015, 520916, 554709, 580456, 788941, 593807
1177, 776109, 689317, 602413, 556306, 611438, 647116
1178, 575583, 551136, 698196, 571187, 856331, 650486
1179, 631937, 507554, 529224, 505761, 821831, 599261
1180, 884674, 840598, 849897, 568572, 599933, 748734
1181, 598253, 591438, 807816, 578749, 577714, 630794
1182, 514569, 556263, 536342, 595592, 618239, 564201
1183, 677218, 658761, 648445, 651358, 695747, 666305
1184, 583097, 560900, 635338, 616035, 641055, 607285
1185, 614103, 612460, 580792, 511884, 707119, 605271
1186, 827301, 856339, 1118257, 964174, 899966, 933207
1187, 835879, 839036, 776803, 540952, 533321, 705198
1188, 819729, 822633, 851248, 869017, 639421, 800409
1189, 830521, 843699, 819679, 801233, 548939, 768814
1190, 540698, 532342, 562422, 528837, 546185, 542096
1191, 813904, 814244, 851953, 744446, 801890, 805287
1192, 825105, 842947, 792892, 710616, 522599, 738831
1193, 519131, 520458, 573401, 536195, 544579, 538752
1194, 530560, 543787, 544108, 538865, 606949, 552853
1195, 540152, 533530, 591609, 543343, 534180, 548562
1196, 536736, 530963, 532581, 546233, 531250, 535552
1197, 536123, 1414677, 548632, 550760, 535928, 717224
1198, 535727, 538234, 598805, 538169, 832884, 608763
1199, 887223, 1128914, 533379, 549817, 535890, 727044
1200, 517877, 577418, 529012, 542424, 527646, 538875
1201, 577349, 644878, 583144, 525595, 525346, 571262
1202, 522917, 529476, 599777, 528241, 562907, 548663
1203, 550246, 564662, 701365, 576419, 567088, 591956
1204, 777643, 516835, 511587, 568212, 665496, 607954
1205, 656340, 566075, 585472, 532870, 525105, 573172
1206, 534561, 796971, 578920, 584397, 532052, 605380
1207, 529301, 538658, 532949, 531400, 547385, 535938
1208, 546192, 552204, 549838, 548095, 546140, 548493
1209, 546552, 561348, 568676, 564610, 558883, 560013
1210, 576566, 568088, 560546, 563173, 568240, 567322
1211, 610384, 568770, 569292, 566984, 613393, 585764
1212, 572994, 569852, 568318, 571196, 573717, 571215
1213, 566243, 567170, 663311, 626125, 566098, 597789
1214, 566711, 569575, 670219, 548751, 555157, 582082
1215, 556835, 554802, 553696, 554714, 560845, 556178
1216, 592575, 550082, 562527, 557967, 555323, 563694
1217, 567501, 542940, 548375, 541959, 553120, 550779
1218, 549823, 548688, 544834, 552047, 548212, 548720
1219, 541747, 540921, 545628, 548387, 540827, 543502
1220, 543027, 533986, 541874, 548464, 674021, 568274
1221, 809252, 808519, 814784, 861919, 810634, 821021
1222, 554626, 555617, 573901, 576077, 565845, 565213
1223, 616288, 566380, 562432, 556591, 554773, 571292
1224, 559570, 565470, 558039, 560823, 588183, 566417
1225, 570814, 557552, 1286702, 636418, 627557, 735808
1226, 636280, 605560, 574219, 622599, 583090, 604349
1227, 751852, 557646, 549845, 818341, 562984, 648133
1228, 1008049, 565748, 811789, 931487, 771677, 817750
1229, 588439, 792408, 634800, 536040, 536387, 617614
1230, 544544, 542044, 595021, 535665, 549494, 553353
1231, 549563, 557593, 534014, 671468, 544018, 571331
1232, 607654, 839718, 638424, 648258, 609276, 668666
1233, 544820, 575915, 644834, 553204, 551891, 574132
1234, 572333, 573063, 539866, 544767, 543500, 554705
1235, 548500, 540398, 601035, 547379, 547009, 556864
1236, 548172, 541614, 548806, 542602, 583522, 552943
1237, 543927, 597997, 548437, 549218, 558321, 559580
1238, 581515, 540698, 541648, 546141, 542951, 550590
1239, 548482, 553501, 545809, 558188, 550089, 551213
1240, 554677, 553821, 552176, 549288, 549692, 551930
1241, 550596, 554221, 554159, 546641, 573891, 555901
1242, 550382, 551177, 614961, 551458, 548620, 563319
1243, 553930, 552537, 569619, 570155, 565307, 562309
1244, 558506, 552030, 552563, 551026, 558075, 554440
1245, 563172, 551595, 557211, 569191, 576868, 563607
1246, 569570, 561578, 547972, 570260, 553637, 560603
1247, 555708, 587389, 562563, 574508, 577010, 571435
1248, 567772, 556628, 573520, 556484, 554180, 561716
1249, 575160, 555372, 574372, 571851, 566403, 568631
1250, 556499, 1188885, 558355, 555344, 560755, 683967
1251, 558808, 558764, 561093, 559884, 559020, 559513
1252, 567005, 588442, 560254, 566430, 562460, 568918
1253, 559403, 562259, 567276, 581541, 581058, 570307
1254, 577683, 555892, 557850, 553057, 555461, 559988
1255, 611137, 568032, 568973, 562122, 566330, 575318
1256, 584407, 581563, 564162, 561184, 570925, 572448
1257, 564160, 574562, 575393, 565396, 632977, 582497
1258, 569674, 554945, 570516, 573207, 582916, 570251
1259, 579047, 567820, 565117, 560525, 560604, 566622
1260, 563717, 624982, 580448, 568115, 568827, 581217
1261, 563539, 572414, 1189758, 559319, 560710, 689148
1262, 576105, 577735, 582431, 570097, 570017, 575277
1263, 570944, 584662, 572031, 568207, 592459, 577660
1264, 577376, 572585, 574404, 568630, 574579, 573514
1265, 580129, 572731, 570965, 577073, 571343, 574448
1266, 571137, 576080, 578194, 576347, 577964, 575944
1267, 578580, 566240, 568059, 642819, 570073, 585154
1268, 659710, 679781, 726867, 579067, 577677, 644620
1269, 621454, 602832, 581133, 575290, 596280, 595397
1270, 574861, 569889, 568171, 594561, 575390, 576574
1271, 576554, 576120, 576913, 584859, 575076, 577904
1272, 574931, 1093130, 636615, 592577, 573502, 694151
1273, 571381, 572163, 577191, 574865, 580443, 575208
1274, 595886, 638009, 652988, 640107, 575080, 620414
1275, 576702, 577673, 581251, 576784, 596231, 581728
1276, 607817, 578132, 577713, 578615, 577564, 583968
1277, 574473, 577285, 579558, 626572, 579002, 587378
1278, 581325, 580992, 582269, 582473, 581735, 581758
1279, 589862, 584614, 613207, 603701, 599510, 598178
1280, 605886, 588766, 591043, 587461, 586328, 591896
1281, 583833, 589954, 586477, 585975, 588687, 586985
1282, 589779, 589188, 1162896, 587635, 590295, 703958
1283, 588158, 663689, 588942, 587772, 612707, 608253
1284, 611367, 611559, 587228, 592676, 590650, 598696
1285, 589334, 599752, 589270, 585476, 620986, 596963
1286, 598836, 587655, 590625, 589318, 609419, 595170
1287, 603509, 592319, 592266, 591360, 594666, 594824
1288, 594332, 597549, 601092, 588752, 589180, 594181
1289, 586505, 589655, 604360, 608634, 607621, 599355
1290, 611892, 600982, 589177, 589214, 613468, 600946
1291, 585528, 588628, 594926, 597898, 592747, 591945
1292, 1207187, 594033, 601285, 592385, 595193, 718016
1293, 599480, 594447, 595619, 609724, 604364, 600726
1294, 593118, 634316, 596111, 605986, 610562, 608018
1295, 656737, 674751, 590438, 590854, 595178, 621591
1296, 600962, 623236, 596242, 586283, 597825, 600909
1297, 602914, 621529, 601183, 607602, 601480, 606941
1298, 600678, 604338, 600559, 602194, 627214, 606996
1299, 604710, 622918, 629486, 633072, 605088, 619054
1300, 603207, 620403, 605963, 602794, 603766, 607226
1301, 1222963, 603343, 601496, 603888, 599333, 726204
1302, 616270, 605592, 633629, 619570, 610672, 617146
1303, 612921, 604731, 606053, 601696, 604388, 605957
1304, 603447, 605800, 604650, 604775, 618472, 607428
1305, 604920, 602623, 600208, 607624, 595216, 602118
1306, 628382, 657639, 675447, 735470, 603114, 660010
1307, 601647, 609094, 612595, 639187, 617837, 616072
1308, 605947, 647265, 616086, 606347, 609061, 616941
1309, 631269, 608595, 611835, 1143675, 613425, 721759
1310, 609152, 610429, 632653, 609381, 815985, 655520
1311, 603816, 637142, 610431, 609148, 607292, 613565
1312, 630966, 622699, 611848, 634081, 643116, 628542
1313, 619233, 618127, 611391, 614446, 614353, 615510
1314, 629009, 643235, 630278, 644362, 620766, 633530
1315, 627770, 623138, 619321, 616371, 631028, 623525
1316, 635589, 647677, 623820, 624018, 615304, 629281
1317, 617702, 618927, 621507, 619279, 1213271, 738137
1318, 620401, 617328, 629887, 611982, 614874, 618894
1319, 628933, 621694, 631251, 618491, 617934, 623660
1320, 623760, 626058, 624637, 627504, 637088, 627809
1321, 616970, 624418, 619308, 625134, 773099, 651785
1322, 621407, 621601, 622410, 623116, 625215, 622749
1323, 629309, 631805, 624971, 625691, 626647, 627684
1324, 624086, 641943, 620313, 625762, 623013, 627023
1325, 621714, 699992, 627535, 1251697, 622950, 764777
1326, 624436, 628804, 643735, 621772, 645747, 632898
1327, 639131, 626273, 622414, 626603, 622738, 627431
1328, 627195, 622227, 637207, 625557, 627582, 627953
1329, 674699, 620661, 622281, 623055, 625180, 633175
1330, 644999, 637051, 621562, 624449, 656690, 636950
1331, 629221, 667922, 654576, 636071, 634974, 644552
1332, 643345, 649884, 644274, 634133, 630197, 640366
1333, 635240, 628461, 626745, 632274, 632083, 630960
1334, 664287, 642067, 635776, 641302, 653894, 647465
1335, 627839, 629802, 638685, 640831, 627415, 632914
1336, 630732, 636479, 639924, 635151, 634315, 635320
1337, 636402, 640041, 671946, 643697, 681918, 654800
1338, 630474, 641116, 631822, 633552, 713972, 650187
1339, 676675, 699408, 964691, 797660, 826146, 792916
1340, 693671, 1332748, 650537, 652457, 659011, 797684
1341, 637418, 645097, 671817, 650641, 661448, 653284
1342, 646370, 642097, 666267, 644942, 635284, 646992
1343, 655879, 701764, 653049, 665703, 637786, 662836
1344, 660976, 656324, 675297, 744149, 656129, 678575
1345, 640196, 640361, 639744, 647823, 636233, 640871
1346, 643916, 686650, 646772, 638728, 642619, 651737
1347, 1204483, 643711, 640800, 645417, 671988, 761279
1348, 713098, 647783, 651719, 654549, 654958, 664421
1349, 648722, 668109, 661740, 646120, 652163, 655370
1350, 646733, 650612, 664181, 672599, 667723, 660369
1351, 668770, 652439, 652271, 651213, 666625, 658263
1352, 653818, 649313, 708166, 646489, 650053, 661567
1353, 655948, 649998, 1262242, 643041, 698111, 781868
1354, 648349, 649217, 651588, 649136, 652349, 650127
1355, 647331, 646668, 652654, 648879, 647345, 648575
1356, 674325, 665422, 653775, 655882, 665279, 662936
1357, 658769, 649964, 653811, 649964, 652003, 652902
1358, 708958, 647474, 651831, 653885, 671253, 666680
1359, 660868, 656723, 662015, 1257922, 656783, 778862
1360, 676261, 657527, 655645, 656434, 656802, 660533
1361, 649635, 656928, 664779, 672143, 737755, 676248
1362, 652860, 668409, 655679, 656216, 679633, 662559
1363, 653069, 659261, 655079, 658255, 680493, 661231
1364, 657762, 658782, 667355, 655244, 670575, 661943
1365, 669509, 660904, 706733, 669160, 664635, 674188
1366, 661674, 669642, 662393, 675912, 663595, 666643
1367, 666295, 1257943, 657595, 659137, 685962, 785386
1368, 665995, 664200, 665278, 678881, 684700, 671810
1369, 666157, 666772, 690015, 662500, 661836, 669456
1370, 663896, 670653, 678939, 850510, 669984, 706796
1371, 699180, 693235, 669001, 681529, 660670, 680723
1372, 663730, 685978, 706599, 679723, 666886, 680583
1373, 664892, 685733, 676161, 666158, 668438, 672276
1374, 663510, 698298, 1294320, 667563, 671976, 799133
1375, 678834, 685982, 673985, 699916, 668791, 681501
1376, 671330, 670939, 724643, 1048052, 1093483, 841689
1377, 1229495, 1015441, 1223027, 1112129, 934404, 1102899
1378, 938873, 674073, 665349, 666922, 670564, 723156
1379, 670815, 673986, 671628, 673164, 672096, 672337
1380, 670401, 673425, 675016, 688841, 694388, 680414
1381, 695952, 1255834, 676942, 677742, 704533, 802200
1382, 679295, 678626, 688963, 697540, 712894, 691463
1383, 688044, 681897, 690007, 677253, 682527, 683945
1384, 681126, 680950, 692083, 687564, 678096, 683963
1385, 680108, 677892, 675603, 675098, 685904, 678921
1386, 681663, 677543, 679722, 694039, 681665, 682926
1387, 681279, 698210, 679645, 1248986, 680586, 797741
1388, 675579, 683399, 678479, 690410, 677703, 681114
1389, 697720, 691478, 680126, 683306, 734205, 697367
1390, 677123, 682258, 693239, 681778, 683952, 683670
1391, 684939, 691728, 684041, 686564, 688054, 687065
1392, 697136, 714041, 692985, 680671, 676938, 692354
1393, 694895, 687320, 724451, 691153, 1359979, 831559
1394, 686200, 689493, 700269, 695817, 694264, 693208
1395, 697655, 693286, 716196, 698620, 710737, 703298
1396, 689898, 693194, 688551, 694695, 694509, 692169
1397, 694040, 696518, 698336, 693284, 685986, 693632
1398, 744844, 735411, 790737, 713655, 774835, 751896
1399, 710653, 691026, 690535, 690046, 1248519, 806155
1400, 693570, 694945, 701704, 686960, 687185, 692872
1401, 696148, 713019, 695556, 819313, 693323, 723471
1402, 692207, 709430, 700180, 719684, 740504, 712401
1403, 708684, 741441, 692151, 688229, 692298, 704560
1404, 697938, 694986, 695071, 695728, 692487, 695242
1405, 712251, 696250, 699387, 1270359, 749673, 825584
1406, 697511, 696024, 695244, 696563, 701918, 697452
1407, 706725, 713367, 704766, 708391, 701438, 706937
1408, 699828, 718187, 695225, 702010, 709252, 704900
1409, 710134, 720874, 719111, 720388, 701567, 714414
1410, 694639, 699561, 740976, 752127, 699871, 717434
1411, 1233014, 721165, 703245, 732496, 721770, 822338
1412, 706363, 703238, 720248, 705241, 704356, 707889
1413, 705587, 706183, 705963, 706752, 701578, 705212
1414, 707145, 724512, 708169, 710308, 705789, 711184
1415, 719603, 707677, 768902, 707597, 713158, 723387
1416, 723281, 710957, 711935, 735715, 720594, 720496
1417, 707478, 728102, 711531, 1291572, 701624, 828061
1418, 712466, 712588, 751391, 780373, 752397, 741843
1419, 716551, 716186, 716345, 714873, 714719, 715734
1420, 855238, 1077913, 1219668, 1172141, 1097736, 1084539
1421, 1117217, 1159487, 1084506, 1109163, 982571, 1090588
1422, 6366958, 689618, 702364, 706745, 723967, 1837930
1423, 714077, 772062, 709950, 730526, 1285937, 842510
1424, 714170, 717522, 716593, 734617, 714220, 719424
1425, 805974, 736408, 717932, 752033, 717817, 746032
1426, 724923, 723868, 722382, 720510, 722376, 722811
1427, 721181, 806303, 722000, 718754, 721644, 737976
1428, 719040, 717254, 800707, 738867, 717653, 738704
1429, 760431, 730764, 739736, 732549, 725810, 737858
1430, 725981, 846082, 906548, 725556, 726105, 786054
1431, 719191, 931588, 719477, 744402, 791761, 781283
1432, 718128, 722119, 725457, 736683, 734464, 727370
1433, 715705, 732642, 724454, 720006, 726279, 723817
1434, 730698, 720656, 722169, 722132, 730504, 725231
1435, 727739, 734334, 753993, 1350094, 723050, 857842
1436, 733435, 774363, 729843, 745192, 731302, 742827
1437, 727962, 731083, 733416, 742429, 729809, 732939
1438, 737025, 720158, 724445, 741488, 743487, 733320
1439, 761423, 734096, 730038, 730237, 731539, 737466
1440, 728152, 755903, 739741, 730988, 809901, 752937
1441, 735457, 1275265, 729671, 731679, 750094, 844433
1442, 733997, 734479, 736493, 742068, 746768, 738761
1443, 752544, 752220, 766382, 733804, 758485, 752687
1444, 736147, 735412, 751250, 736557, 741563, 740185
1445, 744610, 742936, 740426, 742630, 745163, 743153
1446, 733799, 737748, 1317099, 728753, 838617, 871203
1447, 739398, 741992, 750701, 763215, 799791, 759019
1448, 747338, 744995, 755181, 755272, 740999, 748757
1449, 738738, 734116, 733291, 736261, 751343, 738749
1450, 778930, 756284, 739935, 739760, 736314, 750244
1451, 762351, 740513, 742052, 734510, 751643, 746213
1452, 817316, 965031, 773310, 765894, 1319442, 928198
1453, 794724, 749247, 751791, 747522, 744538, 757564
1454, 747349, 776789, 786714, 749466, 760704, 764204
1455, 759668, 761161, 741739, 749151, 755234, 753390
1456, 748324, 750039, 752102, 741312, 776854, 753726
1457, 750431, 772743, 794520, 767107, 766819, 770324
1458, 869819, 752180, 756516, 745040, 922425, 809196
1459, 779500, 751516, 755195, 843165, 883388, 802552
1460, 1057014, 1428183, 807737, 768085, 851804, 982564
1461, 750112, 807305, 750716, 753569, 756546, 763649
1462, 751103, 793361, 777751, 765972, 811267, 779890
1463, 787533, 790347, 801999, 756268, 750588, 777347
1464, 753915, 757934, 828336, 782621, 870125, 798586
1465, 756765, 810323, 754611, 754624, 782659, 771796
1466, 773795, 823845, 761890, 764272, 754379, 775636
1467, 765458, 768247, 1342242, 754408, 751171, 876305
1468, 786741, 813113, 760547, 777780, 760565, 779749
1469, 805173, 803396, 774257, 762538, 761794, 781431
1470, 780456, 770759, 764670, 759839, 827149, 780574
1471, 768481, 759028, 770319, 775448, 781813, 771017
1472, 759104, 816390, 765582, 761769, 763949, 773358
1473, 780355, 763956, 765450, 768883, 761923, 768113
1474, 795695, 1337486, 762193, 766990, 772917, 887056
1475, 767265, 764492, 757733, 819350, 749719, 771711
1476, 892099, 769230, 795723, 821197, 1238842, 903418
1477, 1137646, 1468139, 1226555, 1200216, 1650050, 1336521
1478, 1154548, 1157225, 1419990, 790435, 767382, 1057916
1479, 771995, 774052, 789639, 769335, 780216, 777047
1480, 772093, 855540, 772469, 1395018, 808310, 920686
1481, 825323, 876918, 771342, 902698, 764718, 828199
1482, 802625, 783334, 769027, 803051, 827825, 797172
1483, 817774, 863884, 772779, 835182, 825636, 823051
1484, 801840, 771656, 852651, 768988, 809644, 800955
1485, 770915, 780613, 791423, 808358, 840561, 798374
1486, 765947, 771755, 775147, 799172, 1317909, 885986
1487, 911685, 870287, 771371, 795614, 911758, 852143
1488, 773629, 811722, 827421, 1055057, 788965, 851358
1489, 869936, 795463, 818250, 786066, 875404, 829023
1490, 799947, 782526, 805980, 766313, 784628, 787878
1491, 814265, 868642, 780240, 781170, 784523, 805768
1492, 804728, 771951, 787518, 836243, 1421578, 924403
1493, 769245, 773995, 787803, 790868, 955350, 815452
1494, 885138, 842326, 1003511, 895196, 835577, 892349
1495, 782562, 935939, 793615, 780203, 784073, 815278
1496, 879356, 786786, 788354, 780039, 788880, 804683
1497, 868160, 782494, 779018, 777491, 823526, 806137
1498, 796945, 788115, 1437051, 792880, 790717, 921141
1499, 805723, 794570, 821145, 789016, 843287, 810748
1500, 793178, 809113, 799818, 786553, 784346, 794601
1501, 842137, 784895, 880857, 799867, 863280, 834207
1502, 849808, 821668, 786104, 849085, 785640, 818461
1503, 789956, 846443, 789601, 832705, 1400228, 931786
1504, 789169, 811790, 822665, 792561, 843910, 812019
1505, 791041, 802176, 897315, 788752, 845411, 824939
1506, 794950, 797217, 840094, 861035, 902100, 839079
1507, 901412, 812887, 800366, 836338, 821507, 834502
1508, 874816, 829901, 829887, 787992, 810472, 826613
1509, 1385861, 895575, 846851, 818461, 804993, 950348
1510, 931194, 933148, 856652, 852671, 894673, 893667
1511, 878130, 874097, 804847, 804438, 800850, 832472
1512, 802205, 842565, 807981, 801724, 849127, 820720
1513, 808951, 800715, 803027, 837977, 809625, 812059
1514, 1414872, 976556, 803180, 814276, 876407, 977058
1515, 944773, 1166157, 1393306, 1268025, 870404, 1128533
1516, 843152, 814530, 861686, 923596, 850452, 858683
1517, 961530, 799546, 834066, 809230, 873839, 855642
1518, 818842, 851415, 976687, 808556, 1691118, 1029323
1519, 814102, 819997, 906866, 817916, 946493, 861074
1520, 796655, 840562, 832866, 915847, 819201, 841026
1521, 801203, 862345, 896038, 814632, 809151, 836673
1522, 809640, 805569, 830651, 808358, 873353, 825514
1523, 855889, 806147, 1614932, 1201744, 1011341, 1098010
1524, 805551, 872218, 826084, 840743, 851939, 839307
1525, 814212, 885527, 2041923, 852161, 868500, 1092464
1526, 813386, 817514, 906082, 837033, 858070, 846417
1527, 938336, 878337, 818987, 851861, 1404707, 978445
1528, 862452, 813004, 813771, 810114, 814813, 822830
1529, 856221, 823277, 815975, 821029, 840162, 831332
1530, 832807, 810970, 813228, 828090, 856309, 828280
1531, 887445, 820822, 833975, 819467, 818349, 836011
1532, 1379823, 821223, 872162, 861970, 930014, 973038
1533, 821511, 897886, 875492, 918786, 824886, 867712
1534, 820723, 852601, 822528, 847106, 817253, 832042
1535, 816099, 822558, 812803, 825114, 836645, 822643
1536, 816183, 873861, 857165, 857132, 826266, 846121
1537, 1368144, 821833, 976354, 880732, 872019, 983816
1538, 842690, 912564, 1071250, 862974, 858166, 909528
1539, 835048, 1012215, 953969, 908259, 819950, 905888
1540, 994919, 964009, 967513, 833891, 833611, 918788
1541, 818229, 851205, 843910, 828654, 970067, 862413
1542, 827118, 855993, 827313, 829808, 825637, 833173
1543, 1360805, 1055763, 831646, 893031, 835097, 995268
1544, 834382, 834602, 875868, 877037, 840491, 852476
1545, 833153, 835178, 882153, 830713, 838634, 843966
1546, 843970, 880108, 1043698, 1010317, 863125, 928243
1547, 849678, 843131, 904103, 833295, 830410, 852123
1548, 932071, 1091018, 846236, 944340, 1426543, 1048041
1549, 847817, 852854, 839141, 847641, 884476, 854385
1550, 862260, 838120, 852303, 869826, 838305, 852162
1551, 842879, 840150, 870641, 840730, 841403, 847160
1552, 930859, 840537, 914621, 838261, 880825, 881020
1553, 856368, 841430, 853444, 851824, 850452, 850703
1554, 844632, 843800, 843417, 839884, 873058, 848958
1555, 882711, 841198, 849336, 901770, 870415, 869086
1556, 844047, 857800, 850775, 855351, 857747, 853144
1557, 853781, 899597, 850493, 848329, 847415, 859923
1558, 867911, 854222, 866094, 876491, 850905, 863124
1559, 859619, 850409, 887223, 1425407, 850124, 974556
1560, 867814, 865247, 860432, 851855, 863298, 861729
