<SIZE>, <EXECUTION_TIME_1>, <EXECUTION_TIME_2>, <EXECUTION_TIME_3>, <EXECUTION_TIME_4>, <EXECUTION_TIME_5>, <AVG>
522, 33033, 30013, 27741, 27053, 25568, 28681
523, 32918, 30385, 27580, 25702, 24560, 28229
524, 33325, 30399, 28001, 26429, 34924, 30615
525, 33748, 29588, 26966, 26223, 24735, 28252
526, 33083, 31485, 28742, 26467, 25395, 29034
527, 32842, 29877, 27588, 26219, 25900, 28485
528, 33038, 30016, 28318, 26700, 25749, 28764
529, 32885, 30351, 27972, 26437, 25857, 28700
530, 32890, 30554, 28410, 26305, 25069, 28645
531, 33404, 31556, 29042, 27398, 26248, 29529
532, 33716, 30776, 28671, 27727, 26570, 29492
533, 34354, 31435, 28861, 27107, 26239, 29599
534, 33070, 29831, 27789, 26506, 24705, 28380
535, 33643, 31113, 28535, 26610, 25865, 29153
536, 33317, 30758, 28535, 27513, 26035, 29231
537, 33678, 30794, 28188, 26616, 25377, 28930
538, 33822, 30549, 28262, 27175, 25589, 29079
539, 33315, 31251, 28868, 27211, 26119, 29352
540, 33350, 36244, 30785, 27459, 25868, 30741
541, 34164, 35967, 30720, 27058, 25466, 30675
542, 35684, 31434, 36283, 30923, 27770, 32418
543, 34545, 31710, 28896, 27041, 26960, 29830
544, 42518, 31509, 29826, 27654, 26444, 31590
545, 34227, 31422, 29420, 27724, 26739, 29906
546, 33908, 31769, 30167, 28436, 27249, 30305
547, 34517, 32400, 29782, 28396, 27696, 30558
548, 34690, 32186, 30668, 28626, 27415, 30717
549, 34035, 36569, 30935, 27905, 28349, 31558
550, 34547, 36692, 31286, 27815, 26308, 31329
551, 37001, 31815, 29721, 28042, 27097, 30735
552, 34726, 32363, 29478, 27882, 27220, 30333
553, 34715, 31931, 30083, 28080, 26687, 30299
554, 34305, 31184, 28429, 27400, 26141, 29491
555, 34602, 31731, 29978, 28274, 27070, 30331
556, 35454, 31549, 29284, 28160, 26701, 30229
557, 34927, 32425, 29996, 28381, 27310, 30607
558, 35071, 32025, 29753, 27964, 26063, 30175
559, 35338, 32921, 30545, 28782, 28041, 31125
560, 34808, 32435, 30304, 28733, 27584, 30772
561, 34884, 32184, 29514, 28316, 26730, 30325
562, 34756, 32912, 30155, 28175, 27552, 30710
563, 34719, 32557, 30592, 29486, 27741, 31019
564, 35368, 41620, 30529, 28667, 28018, 32840
565, 35069, 32485, 30413, 28995, 27777, 30947
566, 35341, 32467, 29917, 28625, 28197, 30909
567, 36013, 33748, 31119, 29224, 28305, 31681
568, 35359, 32765, 30953, 30113, 28270, 31492
569, 35682, 32930, 30427, 29058, 28062, 31231
570, 35571, 32747, 30757, 29056, 28003, 31226
571, 35188, 32201, 30226, 29145, 27299, 30811
572, 35248, 33311, 31055, 29168, 28457, 31447
573, 35916, 32589, 31115, 29061, 27219, 31180
574, 35770, 33232, 31745, 29170, 28204, 31624
575, 35595, 37846, 37821, 30471, 29086, 34163
576, 35913, 33296, 30586, 29731, 28143, 31533
577, 36443, 33943, 31334, 29806, 28945, 32094
578, 35400, 32983, 30914, 29214, 27856, 31273
579, 36036, 32935, 30673, 29485, 27589, 31343
580, 36319, 33471, 31255, 29569, 28936, 31910
581, 36801, 34373, 31923, 30868, 29594, 32711
582, 37705, 33716, 31324, 29877, 28570, 32238
583, 36296, 34154, 32119, 30056, 29031, 32331
584, 36755, 33575, 31580, 29644, 28247, 31960
585, 37524, 33626, 31234, 30089, 28423, 32179
586, 36488, 33596, 31313, 29955, 28741, 32018
587, 36363, 34757, 32839, 31433, 29735, 33025
588, 37883, 33836, 31434, 30736, 29397, 32657
589, 36811, 34433, 32168, 30103, 29255, 32554
590, 36288, 39055, 33230, 29732, 28746, 33410
591, 39283, 39868, 34588, 31589, 29837, 35033
592, 36595, 34310, 32277, 30822, 29396, 32680
593, 37855, 59209, 45176, 35582, 32813, 42127
594, 37550, 34035, 31803, 30723, 31772, 33176
595, 37223, 34932, 32476, 31000, 30189, 33164
596, 37526, 35098, 33715, 31973, 30733, 33809
597, 37242, 33877, 31306, 30467, 29071, 32392
598, 37363, 35545, 33005, 31311, 30415, 33527
599, 36815, 34796, 32966, 30972, 29520, 33013
600, 37500, 34712, 32795, 31533, 29708, 33249
601, 37417, 35444, 32917, 31223, 30273, 33454
602, 40715, 952699, 39367, 34082, 31165, 219605
603, 37527, 34477, 32430, 30967, 30149, 33110
604, 38095, 36039, 33502, 32375, 31118, 34225
605, 37249, 35875, 33235, 31032, 30712, 33620
606, 37284, 34687, 32526, 30702, 29353, 32910
607, 37543, 34445, 32219, 31361, 29651, 33043
608, 37824, 35369, 33381, 31690, 31071, 33867
609, 37761, 35408, 33475, 32115, 31232, 33998
610, 40530, 35114, 31351, 30393, 29142, 33306
611, 38276, 35859, 33438, 31899, 31019, 34098
612, 38327, 35754, 33870, 32558, 31418, 34385
613, 37606, 40484, 35184, 32181, 30574, 35205
614, 38410, 35970, 34028, 32466, 31538, 34482
615, 38050, 35360, 33233, 31626, 30447, 33743
616, 38606, 36277, 33465, 32247, 31092, 34337
617, 38703, 35960, 33673, 32085, 31180, 34320
618, 38816, 36108, 34516, 32170, 30868, 34495
619, 38369, 35674, 33392, 32181, 30218, 33966
620, 38347, 35733, 32912, 31918, 30445, 33871
621, 38641, 35882, 33359, 32171, 31192, 34249
622, 38273, 35759, 33593, 31920, 30825, 34074
623, 39281, 36304, 33992, 32936, 31204, 34743
624, 38659, 37522, 33884, 32496, 31484, 34809
625, 38612, 36622, 34788, 57799, 32838, 40131
626, 38556, 35688, 34116, 32324, 30772, 34291
627, 39132, 35920, 33986, 32612, 30879, 34505
628, 38573, 35797, 33652, 32801, 31121, 34388
629, 39427, 37147, 34679, 33229, 32131, 35322
630, 39161, 36985, 35534, 33552, 32393, 35525
631, 38876, 35857, 34160, 32841, 32032, 34753
632, 39601, 37209, 35093, 33802, 32066, 35554
633, 39495, 37804, 34794, 33400, 32030, 35504
634, 39616, 37860, 34670, 33079, 32142, 35473
635, 39890, 37840, 35605, 33456, 32220, 35802
636, 39332, 36884, 35176, 33166, 31512, 35214
637, 39691, 36467, 34338, 33007, 31374, 34975
638, 39867, 36928, 34427, 32571, 31473, 35053
639, 39782, 37486, 34855, 33355, 32471, 35589
640, 39496, 38840, 36135, 34196, 33328, 36399
641, 40483, 37117, 35288, 33240, 32403, 35706
642, 40336, 37921, 35640, 34635, 32677, 36241
643, 40319, 38289, 43164, 37242, 37482, 39299
644, 40791, 37242, 35550, 33828, 32584, 35999
645, 40395, 42945, 36975, 34113, 32995, 37484
646, 41083, 38281, 36200, 34923, 33599, 36817
647, 40783, 38169, 36591, 35276, 34001, 36964
648, 41284, 38458, 36481, 34889, 33719, 36966
649, 41162, 43682, 37889, 35023, 33756, 38302
650, 41354, 38967, 43523, 38067, 35369, 39456
651, 41161, 43837, 37846, 36878, 34120, 38768
652, 41501, 39256, 36672, 35266, 34077, 37354
653, 41496, 38968, 36815, 35338, 34319, 37387
654, 40850, 38780, 38192, 35276, 33959, 37411
655, 41295, 38770, 36004, 35247, 33923, 37047
656, 41205, 38913, 36323, 44096, 38487, 39804
657, 44090, 37869, 34215, 33238, 31957, 36273
658, 42018, 39857, 36638, 35517, 33815, 37569
659, 41457, 39205, 36896, 35727, 34844, 37625
660, 41431, 38988, 36813, 35462, 34548, 37448
661, 44577, 38654, 35696, 34100, 32753, 37156
662, 42255, 39581, 37291, 36316, 34278, 37944
663, 44024, 44368, 38838, 36126, 35059, 39683
664, 42290, 39975, 37916, 36163, 35403, 38349
665, 42102, 44025, 38418, 35536, 34614, 38939
666, 42577, 39891, 37706, 42390, 35630, 39638
667, 41860, 65898, 44825, 39722, 36916, 45844
668, 42597, 39604, 37234, 35598, 34237, 37854
669, 42582, 39970, 37315, 37259, 35560, 38537
670, 42544, 39459, 36240, 35753, 34330, 37665
671, 42659, 39999, 37086, 36243, 86646, 48526
672, 43292, 48722, 40946, 38299, 35432, 41338
673, 43217, 40547, 37139, 35828, 34406, 38227
674, 42579, 40236, 37865, 36332, 34895, 38381
675, 42173, 40233, 37388, 42350, 41817, 40792
676, 52271, 49086, 46021, 45623, 45007, 47601
677, 51329, 49073, 47950, 45229, 49473, 48610
678, 52423, 49481, 47189, 45231, 43495, 47563
679, 51832, 49041, 46927, 45839, 44068, 47541
680, 52349, 49700, 49176, 46140, 45480, 48569
681, 56944, 49299, 47016, 47900, 44657, 49163
682, 50995, 49188, 47443, 45117, 43751, 47298
683, 51524, 48365, 46171, 45743, 42742, 46909
684, 51458, 57028, 47120, 44889, 43875, 48874
685, 51263, 49324, 38545, 36771, 35896, 42359
686, 48410, 54844, 49713, 48611, 45037, 49323
687, 52384, 49419, 48935, 46354, 44002, 48218
688, 51711, 48827, 46693, 51091, 43770, 48418
689, 51548, 48961, 47344, 45357, 44577, 47557
690, 72051, 75403, 73990, 58269, 49871, 65916
691, 55397, 49716, 47100, 47475, 47315, 49400
692, 58889, 49551, 46866, 45055, 45469, 49166
693, 53201, 48610, 57501, 58809, 50353, 53694
694, 53004, 49931, 47017, 46067, 44576, 48119
695, 52610, 50333, 47624, 47092, 49853, 49502
696, 52563, 56111, 50989, 55316, 61057, 55207
697, 53109, 49135, 46302, 44400, 65757, 51740
698, 51634, 49474, 53069, 45863, 44985, 49005
699, 52729, 50276, 48248, 46705, 45080, 48607
700, 52647, 49727, 49227, 50635, 44158, 49278
701, 55448, 52453, 48948, 46985, 45970, 49960
702, 53170, 50943, 49042, 54786, 45355, 50659
703, 54917, 49582, 48247, 46957, 45143, 48969
704, 69513, 50932, 50873, 45858, 45194, 52474
705, 53311, 63003, 61502, 59834, 56650, 58860
706, 56484, 51524, 51518, 54148, 54567, 53648
707, 72154, 74332, 57905, 50534, 50592, 61103
708, 55158, 51275, 49475, 49760, 46357, 50405
709, 52197, 50636, 49311, 49204, 45130, 49295
710, 53075, 69693, 48680, 56292, 49961, 55540
711, 53568, 50978, 51239, 46657, 47795, 50047
712, 55018, 50375, 48358, 46272, 46752, 49355
713, 52932, 51420, 47742, 45916, 46399, 48881
714, 53594, 51569, 64718, 60617, 60571, 58213
715, 77563, 54412, 49555, 48116, 51502, 56229
716, 53441, 51151, 48556, 47035, 46037, 49244
717, 60825, 54926, 48836, 51579, 47852, 52803
718, 53732, 57674, 53170, 50222, 54204, 53800
719, 55471, 54150, 48585, 55676, 47030, 52182
720, 56483, 51579, 49450, 48132, 47182, 50565
721, 56103, 97741, 53812, 72737, 51752, 66429
722, 53891, 56614, 48784, 49432, 46463, 51036
723, 57508, 53117, 50095, 50416, 47307, 51688
724, 57333, 51905, 49920, 50711, 46148, 51203
725, 56251, 51501, 57008, 56496, 49277, 54106
726, 72884, 51766, 49952, 49830, 48349, 54556
727, 53718, 53573, 49242, 47788, 48626, 50589
728, 53810, 50956, 49513, 49518, 47001, 50159
729, 54274, 53978, 49200, 47372, 48185, 50601
730, 54083, 51808, 52279, 49810, 46342, 50864
731, 54944, 52395, 57831, 51398, 47949, 52903
732, 54165, 54611, 57247, 49686, 46863, 52514
733, 56393, 53674, 50707, 48470, 49720, 51792
734, 54740, 52358, 49716, 48433, 49668, 50983
735, 55030, 53122, 51456, 49888, 46900, 51279
736, 57270, 54415, 52522, 50887, 50004, 53019
737, 55869, 52293, 50077, 49543, 47331, 51022
738, 56680, 54289, 52463, 50721, 50807, 52992
739, 55623, 53360, 51241, 49362, 48340, 51585
740, 55391, 52604, 50132, 63139, 66396, 57532
741, 55637, 52108, 54147, 49503, 51399, 52558
742, 62217, 55050, 52855, 49998, 46546, 53333
743, 48512, 46436, 48051, 73719, 50588, 53461
744, 49531, 47520, 42616, 41734, 40257, 44331
745, 47700, 44544, 42422, 41272, 40065, 43200
746, 47619, 48521, 45075, 43578, 41381, 45234
747, 47261, 54066, 43057, 41666, 40214, 45252
748, 47815, 44635, 42858, 41090, 39810, 43241
749, 48627, 45100, 42378, 41214, 40116, 43487
750, 48029, 45904, 43610, 41999, 40614, 44031
751, 48110, 45520, 43205, 42134, 40928, 43979
752, 48681, 45987, 44289, 42036, 40677, 44334
753, 48903, 46065, 44223, 42571, 41390, 44630
754, 48414, 46275, 44237, 42477, 41600, 44600
755, 48422, 45879, 43885, 42455, 40896, 44307
756, 48021, 45723, 43180, 42012, 46229, 45033
757, 75882, 46350, 43830, 42618, 42098, 50155
758, 49113, 46152, 43899, 41857, 41259, 44456
759, 48068, 46223, 43900, 42720, 41580, 44498
760, 48855, 47133, 44038, 42692, 41371, 44817
761, 51105, 45942, 43342, 41669, 41108, 44633
762, 49736, 47024, 44939, 43215, 42236, 45430
763, 52763, 46808, 44536, 43308, 41757, 45834
764, 49325, 47632, 44846, 43614, 41690, 45421
765, 48572, 45535, 43454, 42158, 40408, 44025
766, 49514, 46895, 44455, 42802, 41312, 44995
767, 48951, 47506, 44742, 43220, 42367, 45357
768, 85787, 53430, 45820, 43609, 41823, 54093
769, 50271, 46854, 44973, 52669, 47043, 48362
770, 50147, 45988, 43661, 43179, 41923, 44979
771, 50300, 47755, 46374, 44348, 42879, 46331
772, 50057, 47632, 45404, 44310, 43414, 46163
773, 50053, 48314, 56414, 53281, 48365, 51285
774, 49705, 46638, 44082, 52772, 47890, 48217
775, 50128, 47244, 44909, 43694, 42902, 45775
776, 51428, 53123, 47727, 45065, 43296, 48127
777, 50360, 47549, 45061, 43598, 41934, 45700
778, 50215, 47326, 45545, 43657, 42659, 45880
779, 50637, 47872, 46275, 43957, 43446, 46437
780, 50639, 48837, 46376, 44642, 43730, 46844
781, 50133, 48141, 45746, 44518, 43130, 46333
782, 51838, 47924, 47104, 45711, 43254, 47166
783, 50043, 47347, 45554, 44141, 42733, 45963
784, 51114, 49179, 47147, 45081, 44199, 47344
785, 51338, 48187, 46198, 45455, 43459, 46927
786, 50917, 48880, 46285, 44740, 43054, 46775
787, 51164, 48672, 47102, 44469, 44149, 47111
788, 51151, 48788, 45784, 43899, 42990, 46522
789, 51356, 49392, 46321, 45208, 47339, 47923
790, 51598, 48666, 46618, 45952, 44070, 47380
791, 51532, 50613, 47471, 45631, 44258, 47901
792, 51248, 49516, 47376, 46061, 44308, 47701
793, 51488, 49106, 46737, 46114, 44388, 47566
794, 50750, 48152, 46660, 44732, 43961, 46851
795, 51320, 76873, 73483, 71725, 70954, 68871
796, 78551, 52474, 46836, 94849, 53998, 65341
797, 51627, 47823, 45986, 44551, 43865, 46770
798, 60403, 49764, 46898, 45868, 44084, 49403
799, 54009, 49152, 48241, 46786, 44785, 48594
800, 52071, 50766, 48229, 46507, 45500, 48614
801, 51926, 50086, 46781, 46025, 44380, 47839
802, 51984, 49620, 47871, 45580, 44502, 47911
803, 51436, 49822, 47549, 45823, 44725, 47871
804, 52096, 50052, 47728, 46316, 44957, 48229
805, 51996, 48994, 48811, 47028, 46081, 48582
806, 52698, 50206, 48295, 46157, 45502, 48571
807, 51810, 50638, 47663, 48178, 46945, 49046
808, 52506, 50541, 54305, 83502, 77183, 63607
809, 63914, 50104, 49584, 48059, 46500, 51632
810, 52504, 49313, 46776, 45066, 45217, 47775
811, 51844, 50501, 49317, 48102, 44909, 48934
812, 52680, 50273, 48379, 46839, 60810, 51796
813, 51875, 51568, 49434, 46625, 45015, 48903
814, 53358, 53887, 49399, 47713, 57309, 52333
815, 64503, 51679, 50038, 51483, 45905, 52721
816, 56340, 50308, 48550, 46832, 48017, 50009
817, 54445, 51324, 48308, 47019, 45550, 49329
818, 53029, 77318, 56529, 52642, 49831, 57869
819, 53318, 50320, 48431, 46580, 45776, 48885
820, 53655, 51753, 49035, 49635, 47064, 50228
821, 53361, 51231, 49086, 47089, 46083, 49370
822, 54016, 52830, 58098, 52733, 48755, 53286
823, 54154, 51099, 49191, 47512, 46174, 49626
824, 53769, 50793, 49283, 46859, 48396, 49820
825, 55946, 52822, 48888, 47902, 46773, 50466
826, 53618, 50638, 49162, 48071, 46247, 49547
827, 55090, 52758, 58360, 51394, 48871, 53294
828, 53892, 51593, 49712, 48587, 49607, 50678
829, 54954, 52718, 49571, 47787, 46497, 50305
830, 53827, 51294, 49276, 49467, 49170, 50606
831, 56097, 52231, 48834, 48589, 46955, 50541
832, 54306, 51267, 57532, 52953, 59733, 55158
833, 55275, 51513, 48426, 48050, 46581, 49969
834, 53851, 51919, 49618, 47967, 47538, 50178
835, 54566, 51186, 49109, 47390, 46302, 49710
836, 54895, 53813, 59505, 54115, 49953, 54456
837, 53998, 70381, 50298, 49231, 46997, 54181
838, 54806, 53451, 51233, 48418, 57351, 53051
839, 58299, 51687, 49362, 48142, 46862, 50870
840, 56125, 58334, 52734, 48617, 52588, 53679
841, 54834, 52102, 49802, 47563, 48800, 50620
842, 56782, 54136, 51934, 48619, 55247, 53343
843, 54777, 52277, 49588, 48473, 47426, 50508
844, 55239, 59341, 53929, 50851, 57963, 55464
845, 56571, 53365, 51329, 51586, 50257, 52621
846, 58102, 52309, 50372, 48089, 47510, 51276
847, 55323, 53360, 52157, 50283, 47724, 51769
848, 55725, 52944, 50923, 48755, 47868, 51243
849, 54888, 53745, 57029, 51400, 48022, 53016
850, 55490, 52652, 58256, 52852, 50616, 53973
851, 55654, 54902, 52909, 49957, 50472, 52778
852, 57865, 59586, 60578, 55448, 52145, 57124
853, 93189, 81172, 56092, 52998, 50826, 66855
854, 65474, 54599, 52497, 51116, 50104, 54758
855, 56898, 54630, 52350, 50434, 48930, 52648
856, 59572, 55454, 52762, 51433, 59018, 55647
857, 57323, 54593, 52303, 50672, 50145, 53007
858, 57533, 55503, 53732, 51471, 49647, 53577
859, 58213, 56127, 55483, 52068, 60579, 56494
860, 58769, 55232, 52577, 51320, 50831, 53745
861, 57818, 60456, 56028, 53155, 51463, 55784
862, 57870, 55570, 53402, 51118, 50446, 53681
863, 57978, 56242, 54502, 53121, 51090, 54586
864, 57628, 54807, 51563, 49413, 49110, 52504
865, 56526, 54591, 51404, 52557, 50704, 53156
866, 58539, 56440, 54258, 51504, 51276, 54403
867, 60532, 57638, 55936, 53281, 51029, 55683
868, 57546, 55091, 53533, 51428, 49691, 53457
869, 57007, 55002, 52608, 51446, 49945, 53201
870, 56716, 53745, 52544, 50275, 92712, 61198
871, 57742, 54013, 51874, 50394, 49076, 52619
872, 57190, 54968, 52132, 49947, 49024, 52652
873, 56973, 53952, 57818, 53721, 52421, 54977
874, 56683, 54158, 51600, 50739, 48690, 52374
875, 57041, 53761, 52455, 50166, 49476, 52579
876, 57261, 55312, 52400, 51366, 49878, 53243
877, 58268, 55380, 53405, 60466, 53946, 56293
878, 57959, 54020, 51751, 61646, 55417, 56158
879, 57674, 53419, 51903, 50364, 48837, 52439
880, 57685, 55441, 57619, 54641, 60863, 57249
881, 59341, 58083, 57506, 54158, 52731, 56363
882, 57858, 55750, 53119, 51856, 50597, 53836
883, 61041, 56472, 53257, 52601, 51232, 54920
884, 58622, 56034, 54343, 52015, 50882, 54379
885, 58617, 56599, 53408, 51926, 51313, 54372
886, 57918, 55076, 53018, 51951, 58586, 55309
887, 58076, 61503, 56059, 53918, 52003, 56311
888, 57957, 55369, 53191, 51651, 51352, 53904
889, 58172, 56517, 54025, 52847, 51151, 54542
890, 58248, 55861, 54366, 52005, 51061, 54308
891, 58453, 55912, 61701, 56022, 62108, 58839
892, 58017, 54997, 52315, 51594, 61106, 55605
893, 61487, 56300, 53913, 51741, 51506, 54989
894, 59227, 57327, 54925, 53801, 51890, 55434
895, 62793, 57156, 55237, 52036, 51961, 55836
896, 58868, 56537, 54560, 52995, 52041, 55000
897, 59618, 82605, 68498, 63348, 57071, 66228
898, 59670, 56081, 53902, 52031, 51561, 54649
899, 60701, 57587, 55567, 56525, 52315, 56539
900, 59936, 63260, 58083, 55320, 55331, 58386
901, 60213, 57315, 58376, 53888, 52819, 56522
902, 60300, 63953, 58599, 55769, 63415, 60407
903, 60362, 59990, 53635, 52987, 51215, 55637
904, 59500, 60522, 55325, 53573, 51993, 56182
905, 59659, 57140, 55236, 52945, 52355, 55467
906, 59294, 58038, 54813, 54066, 52768, 55795
907, 63365, 56544, 54314, 52279, 52239, 55748
908, 60431, 58053, 55276, 54365, 52603, 56145
909, 60359, 57898, 55513, 53733, 52695, 56039
910, 59779, 57185, 55370, 63628, 58413, 58875
911, 60699, 57432, 54883, 54118, 51919, 55810
912, 59938, 57689, 55248, 53537, 51741, 55630
913, 60675, 57460, 56007, 53839, 53283, 56252
914, 61255, 58869, 55786, 54156, 71842, 60381
915, 80627, 58492, 55882, 54130, 53631, 60552
916, 64090, 58217, 56106, 53991, 53992, 57279
917, 61057, 59060, 56557, 57535, 53002, 57442
918, 61164, 58676, 55852, 54654, 53313, 56731
919, 60951, 57875, 55439, 54463, 53771, 56499
920, 60772, 57928, 55609, 54239, 63128, 58335
921, 61781, 57923, 55879, 57954, 53898, 57487
922, 60556, 57439, 58674, 53918, 53065, 56730
923, 61468, 58675, 56480, 64067, 59902, 60118
924, 62016, 58652, 64116, 59237, 57438, 60291
925, 61303, 58651, 56451, 54807, 53425, 56927
926, 61474, 58782, 56493, 55527, 54033, 57261
927, 61392, 58744, 57126, 55029, 53662, 57190
928, 61351, 59732, 57169, 55919, 64717, 59777
929, 63230, 118468, 63341, 61659, 65122, 74364
930, 62055, 60264, 56626, 55948, 54579, 57894
931, 62140, 59691, 60241, 56117, 55216, 58681
932, 61578, 59295, 86252, 64745, 59925, 66359
933, 62364, 58209, 56380, 54355, 53217, 56905
934, 62482, 60500, 57755, 56620, 55580, 58587
935, 61603, 59546, 57138, 55890, 65631, 59961
936, 62946, 59558, 58079, 55785, 54946, 58262
937, 62323, 59448, 57850, 66189, 60789, 61319
938, 63020, 59543, 57344, 56163, 54926, 58199
939, 62574, 60534, 58317, 56934, 55327, 58737
940, 63497, 62222, 59018, 56541, 55785, 59412
941, 63033, 66025, 60796, 58383, 56250, 60897
942, 63012, 60426, 58050, 56370, 55201, 58611
943, 62216, 59951, 65987, 60739, 57581, 61294
944, 62856, 59747, 58053, 56366, 55788, 58562
945, 63629, 61995, 58841, 57772, 55889, 59625
946, 66730, 62608, 59984, 58860, 56336, 60903
947, 62946, 60814, 58857, 57148, 55802, 59113
948, 66315, 60815, 60692, 57432, 56048, 60260
949, 63150, 59894, 60741, 56247, 55064, 59019
950, 63319, 60704, 59410, 56953, 56290, 59335
951, 63361, 61325, 60345, 57003, 66381, 61683
952, 64148, 68680, 76224, 60507, 57953, 65502
953, 64027, 61272, 59440, 58061, 56979, 59955
954, 63390, 61124, 58571, 57059, 57403, 59509
955, 65752, 63098, 60575, 57325, 55791, 60508
956, 63865, 63720, 61683, 60575, 56888, 61346
957, 63888, 62418, 60429, 68396, 63813, 63788
958, 65778, 61453, 61175, 59596, 57446, 61089
959, 65470, 68119, 63368, 59431, 57701, 62817
960, 65427, 63320, 60296, 58854, 55423, 60664
961, 65077, 61522, 59218, 57779, 56752, 60069
962, 64316, 61359, 59835, 57757, 56991, 60051
963, 64104, 60982, 58925, 56416, 55287, 59142
964, 65128, 62774, 60535, 59030, 72487, 63990
965, 63953, 61944, 59165, 66950, 62270, 62856
966, 65002, 62129, 59482, 68307, 58099, 62603
967, 64753, 61676, 60031, 57858, 56776, 60218
968, 64700, 62107, 60879, 67597, 61305, 63317
969, 65142, 61707, 59285, 57612, 56961, 60141
970, 64900, 62119, 60473, 58248, 57426, 60633
971, 64821, 62391, 60226, 58126, 57173, 60547
972, 65938, 70651, 61198, 68750, 72157, 67738
973, 79871, 74690, 72178, 75948, 71388, 74815
974, 77523, 74544, 72972, 80383, 74767, 76037
975, 79883, 76244, 73667, 88465, 69841, 77620
976, 76540, 75949, 72981, 72400, 70187, 73611
977, 76839, 76803, 73205, 71604, 71731, 74036
978, 77420, 76367, 78808, 60027, 59027, 70329
979, 69198, 74844, 83709, 72281, 70888, 74184
980, 89969, 75217, 73973, 73819, 69681, 76531
981, 77527, 75264, 73355, 72868, 71653, 74133
982, 77978, 79829, 73282, 71783, 86123, 77799
983, 78109, 77476, 73083, 74888, 81942, 77099
984, 85811, 75138, 74829, 70931, 78026, 76947
985, 77654, 78519, 73134, 72454, 70649, 74482
986, 77466, 76772, 75217, 74156, 70979, 74918
987, 80214, 76325, 86984, 73634, 71206, 77672
988, 83640, 75514, 73661, 73504, 70441, 75352
989, 78690, 75829, 74425, 74809, 86174, 77985
990, 78216, 76735, 72879, 75247, 71168, 74849
991, 79218, 81826, 74017, 74302, 70152, 75903
992, 86628, 76088, 74082, 72735, 72359, 76378
993, 80822, 77356, 72916, 72246, 73607, 75389
994, 79907, 76991, 77289, 72965, 71683, 75767
995, 81135, 88997, 76049, 72291, 70601, 77814
996, 78292, 78422, 80881, 73212, 71643, 76490
997, 84925, 79483, 75322, 73174, 72162, 77013
998, 81398, 79177, 75189, 73441, 71810, 76203
999, 78562, 80113, 76474, 79649, 71959, 77351
1000, 78247, 76820, 74568, 72468, 72967, 75014
1001, 81423, 77647, 74951, 80929, 72816, 77553
1002, 80722, 78734, 74935, 73381, 77173, 76989
1003, 92056, 77536, 77009, 74349, 74638, 79117
1004, 91534, 76760, 74042, 72640, 72971, 77589
1005, 79717, 77238, 75930, 73870, 73111, 75973
1006, 80227, 77199, 83504, 83473, 78458, 80572
1007, 80179, 76856, 75178, 73205, 73295, 75742
1008, 79522, 81152, 76126, 79137, 73271, 77841
1009, 80482, 78863, 78264, 76088, 74865, 77712
1010, 81828, 79936, 77662, 73988, 72951, 77273
1011, 79986, 77427, 88228, 79917, 76194, 80350
1012, 79701, 76559, 81697, 74494, 84910, 79472
1013, 86203, 99757, 78682, 89343, 76482, 86093
1014, 80744, 80207, 78905, 77633, 75461, 78590
1015, 80979, 80064, 78187, 75734, 73244, 77641
1016, 80464, 83553, 89085, 77564, 75534, 81240
1017, 82701, 79174, 81748, 78243, 88286, 82030
1018, 83601, 78712, 76247, 76616, 89737, 80982
1019, 81340, 85649, 86549, 84264, 104130, 88386
1020, 87189, 84381, 78043, 78389, 77965, 81193
1021, 80690, 78903, 82012, 85997, 84142, 82348
1022, 82944, 89669, 89333, 81027, 76268, 83848
1023, 80923, 79600, 80187, 76413, 73168, 78058
1024, 88631, 80573, 84358, 84678, 78026, 83253
1025, 86556, 84897, 81743, 84288, 80127, 83522
1026, 85238, 89670, 79588, 80110, 93375, 85596
1027, 89804, 85909, 81939, 81421, 82475, 84309
1028, 86156, 90765, 89487, 94362, 88735, 89901
1029, 89922, 84963, 82568, 80704, 81205, 83872
1030, 86111, 82596, 81653, 79844, 81398, 82320
1031, 87575, 83356, 82553, 79754, 80780, 82803
1032, 86261, 83915, 84663, 79773, 85390, 84000
1033, 85992, 85277, 86756, 78768, 79581, 83274
1034, 114577, 86794, 81734, 86190, 92445, 92348
1035, 93174, 92721, 83967, 84055, 85919, 87967
1036, 88085, 84034, 81393, 82131, 78334, 82795
1037, 93658, 86538, 84110, 80077, 80825, 85041
1038, 102304, 84067, 83485, 94046, 85046, 89789
1039, 94096, 91573, 84775, 84314, 80185, 86988
1040, 89051, 86033, 82835, 81938, 80947, 84160
1041, 89059, 84269, 82231, 86036, 78356, 83990
1042, 87206, 88206, 85488, 80722, 120465, 92417
1043, 91692, 84515, 89162, 82087, 81791, 85849
1044, 93933, 84854, 82084, 82529, 81818, 85043
1045, 88721, 84587, 83975, 82382, 78091, 83551
1046, 86953, 85041, 84216, 83749, 84203, 84832
1047, 96732, 86341, 111740, 87078, 81361, 92650
1048, 88972, 97730, 97429, 91311, 89406, 92969
1049, 93448, 86027, 84893, 92906, 95811, 90617
1050, 96153, 85560, 90549, 85504, 83644, 88282
1051, 89561, 96380, 81964, 81426, 81974, 86261
1052, 89166, 87204, 94850, 80681, 79941, 86368
1053, 88521, 86444, 84872, 93112, 76969, 85983
