<SIZE>, <EXECUTION_TIME_1>, <EXECUTION_TIME_2>, <EXECUTION_TIME_3>, <EXECUTION_TIME_4>, <EXECUTION_TIME_5>, <AVG>
968, 2364898, 2371365, 2554362, 2352580, 2350579, 2398756
969, 3211317, 2361821, 2350724, 2641219, 2435880, 2600192
970, 2634553, 2387152, 2487880, 2361692, 2368675, 2447990
971, 2474558, 2367463, 2366239, 2612048, 2477049, 2459471
972, 2447279, 2505184, 2563466, 2399233, 2472859, 2477604
973, 2414314, 2968171, 2413502, 2393670, 2380645, 2514060
974, 2328123, 2427383, 2447101, 2373229, 2667731, 2448713
975, 2375905, 2332679, 2372470, 2425301, 2423703, 2386011
976, 2392579, 2549925, 3038440, 2710755, 2642375, 2666814
977, 3042794, 2414629, 2387750, 2325798, 2319936, 2498181
978, 2365927, 2452777, 2466615, 2411618, 2417572, 2422901
979, 2439854, 2415412, 2380433, 2544337, 2403016, 2436610
980, 2391428, 2381502, 3689685, 2470373, 3450704, 2876738
981, 2410003, 2411704, 2375480, 2406077, 2387650, 2398182
982, 2412001, 2428761, 2425413, 2453713, 2521012, 2448180
983, 2435099, 2466442, 2421596, 2395463, 2448262, 2433372
984, 2481670, 2424344, 3084473, 2436067, 2538236, 2592958
985, 2349558, 2359000, 2399292, 2420524, 2695999, 2444874
986, 2450712, 2440882, 2441206, 2461800, 2557654, 2470450
987, 2495107, 2455311, 2419179, 2519782, 2482495, 2474374
988, 3034033, 2456465, 2705284, 2453538, 2405580, 2610980
989, 2484458, 2493384, 2542815, 2496208, 2540792, 2511531
990, 2405530, 2545867, 2469683, 2528125, 2532915, 2496424
991, 2473915, 2418389, 3763019, 3574999, 3347154, 3115495
992, 3014575, 2671899, 2491888, 2500120, 2450281, 2625752
993, 2416420, 2491470, 2421095, 2355404, 2475300, 2431937
994, 2348222, 2376967, 2442092, 2402504, 2524985, 2418954
995, 2492916, 2363442, 2486353, 2452998, 2439136, 2446969
996, 2558807, 2441276, 2436144, 2453520, 2568783, 2491706
997, 2780650, 2444454, 2456345, 2520748, 3128431, 2666125
998, 2645513, 2573198, 2510462, 2479648, 2460309, 2533826
999, 2480492, 2471513, 2557057, 2538146, 2551973, 2519836
1000, 2461707, 2518473, 2533359, 2595202, 2533277, 2528403
1001, 3058119, 2523394, 2527665, 2575369, 2527878, 2642485
1002, 2688931, 2551795, 2615428, 2532484, 2503481, 2578423
1003, 2580275, 2633907, 2716570, 2453913, 2474523, 2571837
1004, 3180137, 2538344, 2609473, 2546460, 2576584, 2690199
1005, 2570894, 2547125, 2543142, 2610188, 2581630, 2570595
1006, 2500035, 2406438, 2621910, 2583871, 3107002, 2643851
1007, 2578816, 2501175, 2458321, 2529506, 2543133, 2522190
1008, 2478909, 2502216, 2429527, 2571868, 2529570, 2502418
1009, 2562289, 2468898, 2518731, 3165404, 2588653, 2660795
1010, 2559444, 2436223, 2506531, 2553823, 2505322, 2512268
1011, 2511833, 2515597, 2507642, 2524640, 2505427, 2513027
1012, 2588978, 2518617, 2589782, 2591681, 2767653, 2611342
1013, 3307875, 2664378, 2590690, 2603666, 2593654, 2752052
1014, 2583669, 2590133, 2638613, 2577281, 2709973, 2619933
1015, 2621895, 2560033, 2571119, 2823274, 2619607, 2639185
1016, 2609048, 2652860, 2679334, 2616265, 3803794, 2872260
1017, 2625963, 3236216, 2649109, 2567510, 2667971, 2749353
1018, 2698761, 2688668, 2591161, 2628758, 2621048, 2645679
1019, 2743585, 2678000, 2673922, 2627386, 2719055, 2688389
1020, 2610529, 2693397, 2681360, 2733042, 2545748, 2652815
1021, 3190194, 2628306, 2676019, 2648280, 2655322, 2759624
1022, 2599212, 2522327, 2604697, 2653746, 2673803, 2610757
1023, 2576370, 2538442, 2528420, 2664636, 2541755, 2569924
1024, 2800605, 2592681, 2506385, 2512286, 3330530, 2748497
1025, 2609073, 2594204, 2674944, 2631410, 2582118, 2618349
1026, 2631294, 2700852, 2602845, 2633770, 2761843, 2666120
1027, 2680375, 2743415, 2677802, 2878890, 2666827, 2729461
1028, 2637085, 2633056, 3270652, 2680360, 2800148, 2804260
1029, 2690698, 2751183, 2672771, 2606616, 2787658, 2701785
1030, 2745780, 2683924, 3070620, 2996878, 2725014, 2844443
1031, 3662637, 2980092, 3284559, 2777457, 3359118, 3212772
1032, 2780712, 2703776, 2701782, 2732497, 2709451, 2725643
1033, 2722355, 2808278, 2805371, 2723656, 2707146, 2753361
1034, 2728818, 2890896, 2858496, 2826876, 2741526, 2809322
1035, 2774068, 3302881, 2779076, 3862754, 3065281, 3156812
1036, 2729136, 2749416, 2733600, 2743986, 2688752, 2728978
1037, 2653127, 2684154, 2657293, 2657705, 2741899, 2678835
1038, 2703655, 2662562, 3283182, 2752809, 2685209, 2817483
1039, 2664860, 2828104, 2737923, 2766929, 2745136, 2748590
1040, 2763873, 2756769, 2744790, 2753884, 2796658, 2763194
1041, 2862058, 2878406, 2949682, 3448687, 2801695, 2988105
1042, 4744910, 3786580, 2844734, 2859787, 2838106, 3414823
1043, 2848591, 2896591, 2839881, 2769063, 2811361, 2833097
1044, 2792509, 2791845, 2920729, 3426739, 2788886, 2944141
1045, 2881557, 3674746, 2940597, 2793077, 2966416, 3051278
1046, 3361267, 2832764, 3331479, 3043879, 2848629, 3083603
1047, 2794396, 2892370, 2888368, 3485041, 2801063, 2972247
1048, 2731259, 2860637, 2807260, 2902358, 2858693, 2832041
1049, 2812923, 3462564, 3850088, 3343607, 2818681, 3257572
1050, 2814887, 2803675, 2943954, 3366653, 2855517, 2956937
1051, 2860630, 2855741, 2866430, 2983254, 2828768, 2878964
1052, 2753336, 2984996, 2849681, 2878654, 2847671, 2862867
1053, 2844997, 3473002, 2853064, 2843560, 2838551, 2970634
1054, 2854834, 2852107, 3140847, 2873417, 2935563, 2931353
1055, 2884141, 3119393, 2859207, 2878834, 2963175, 2940950
1056, 3454823, 3046528, 2926742, 2908847, 3066057, 3080599
1057, 2886928, 2906872, 2936036, 2989455, 2883968, 2920651
1058, 3036994, 3046832, 2974034, 3577523, 3141031, 3155282
1059, 2943576, 2900182, 2984587, 2987539, 2881364, 2939449
1060, 3146703, 2902247, 2978105, 3008224, 2957517, 2998559
1061, 2951586, 3510749, 2855036, 2986739, 2920659, 3044953
1062, 2876234, 2933126, 2912585, 2861899, 2904231, 2897615
1063, 2899027, 2953034, 2902966, 3500544, 2875903, 3026294
1064, 2935359, 2904606, 4109778, 2877131, 2986341, 3162643
1065, 2919661, 2822287, 2848367, 2836881, 2846751, 2854789
1066, 3434154, 2933130, 2886215, 2884686, 2923289, 3012294
1067, 2957993, 2997497, 2945773, 2968550, 3123381, 2998638
1068, 3252906, 2935011, 3637938, 2987047, 2960073, 3154595
1069, 3101578, 2997861, 2998801, 2952121, 2977485, 3005569
1070, 3023793, 3036063, 3108453, 2987068, 3010435, 3033162
1071, 3016438, 3738270, 2961314, 3053751, 2979417, 3149838
1072, 2959897, 3035498, 3058418, 2960936, 3054042, 3013758
1073, 3115904, 3192339, 3094122, 2997805, 3001392, 3080312
1074, 2976644, 3052875, 2982270, 3540881, 2975639, 3105661
1075, 2947300, 3000517, 3123883, 2919478, 2919240, 2982083
1076, 2882965, 2848591, 2925496, 2913100, 3099735, 2933977
1077, 3041730, 2949082, 2834903, 2940681, 3568050, 3066889
1078, 2969352, 2934740, 2960196, 2926654, 2993572, 2956902
1079, 3071057, 3034225, 2948080, 2950594, 3037176, 3008226
1080, 3018252, 3111205, 3156195, 2976307, 3170556, 3086503
1081, 3616399, 3035809, 3052652, 3093169, 3061034, 3171812
1082, 3057514, 3044249, 3054352, 2904090, 3050202, 3022081
1083, 3066288, 3044527, 3146076, 2998531, 3218047, 3094693
1084, 3654592, 3098309, 2995119, 3108737, 3072081, 3185767
1085, 3073277, 3079042, 3474733, 3666016, 3513525, 3361318
1086, 3496071, 3914185, 3579565, 4134434, 4266865, 3878224
1087, 5576168, 3161067, 3114944, 3095194, 3071657, 3603806
1088, 3012871, 3013215, 3081327, 3076556, 3078179, 3052429
1089, 2910143, 2911999, 3129821, 3260828, 3691795, 3180917
1090, 3077747, 2959125, 3053950, 3002752, 3028167, 3024348
1091, 3016199, 3069937, 3064129, 3011617, 3108503, 3054077
1092, 3104746, 3286477, 3065395, 3707010, 3130775, 3258880
1093, 3142111, 3258613, 3118569, 3368687, 3136508, 3204897
1094, 3118528, 3086713, 3488538, 3821963, 3119796, 3327107
1095, 3107799, 3227530, 3740715, 3400826, 3084013, 3312176
1096, 3152987, 3185786, 3135739, 3278961, 3135844, 3177863
1097, 3154100, 3237592, 3141703, 3553754, 3256978, 3268825
1098, 3866075, 3173637, 3033199, 3238891, 3204743, 3303309
1099, 3182194, 3338600, 3156538, 3280479, 3211725, 3233907
1100, 3276025, 3187980, 3810660, 3266461, 3159209, 3340067
1101, 3283616, 3203492, 3091924, 3089298, 3079697, 3149605
1102, 3186273, 3233172, 3277723, 3211246, 3212737, 3224230
1103, 3830205, 3380250, 3427395, 3176824, 3176877, 3398310
1104, 3227027, 3182129, 3414534, 3527717, 3098364, 3289954
1105, 3136610, 3227656, 3888081, 3289860, 3224718, 3353385
1106, 3168934, 3231788, 3365393, 3269682, 3204829, 3248125
1107, 3202895, 3202724, 3448012, 3257618, 3288608, 3279971
1108, 3225471, 3827306, 3360246, 3254768, 3086113, 3350780
1109, 3166276, 3557982, 3466910, 3237604, 3258139, 3337382
1110, 3257011, 3261563, 3317158, 3145333, 3090050, 3214223
1111, 3293088, 3290737, 3240796, 3894155, 3270563, 3397867
1112, 3280067, 3289308, 3228671, 3069620, 3151832, 3203899
1113, 3209582, 3252734, 3170475, 3250115, 3118198, 3200220
1114, 4073235, 3875212, 3176801, 3592191, 3265722, 3596632
1115, 3869649, 3240830, 3173458, 3271451, 3272130, 3365503
1116, 3362979, 3322637, 3258342, 3387843, 3270672, 3320494
1117, 3262306, 3488164, 3293967, 3351137, 3345420, 3348198
1118, 3396230, 3937207, 3280718, 3280307, 3345384, 3447969
1119, 3496086, 3308143, 3334422, 3301709, 3280227, 3344117
1120, 3408784, 3371116, 3304569, 3375451, 3369881, 3365960
1121, 3408105, 3881131, 3473619, 3367159, 3385223, 3503047
1122, 3307913, 3149901, 3317462, 3170788, 3170812, 3223375
1123, 3146368, 3215241, 3315410, 4381627, 4506040, 3712937
1124, 4579159, 4680158, 3464448, 3162433, 3176070, 3812453
1125, 3149359, 3197595, 3166478, 3158704, 3297080, 3193843
1126, 3280777, 3459948, 3348729, 3364740, 3254036, 3341646
1127, 3957682, 3526424, 3633445, 3579025, 3380236, 3615362
1128, 3702638, 3393401, 3462024, 3355945, 3320114, 3446824
1129, 3557106, 4111764, 7321526, 7498271, 8313678, 6160469
1130, 7757157, 5823114, 7838533, 4438308, 3264443, 5824311
1131, 3279136, 4367447, 3450471, 3502378, 3350792, 3590044
1132, 3435250, 3319729, 3626144, 3983799, 3332119, 3539408
1133, 3201242, 3352748, 3430707, 3292770, 3228749, 3301243
1134, 3315441, 3360938, 3322131, 3230230, 3234895, 3292727
1135, 3244930, 3929471, 3446940, 3300754, 3374185, 3459256
1136, 3344561, 3322415, 3410044, 3518552, 3536349, 3426384
1137, 4256789, 3429551, 3771415, 3356837, 4395598, 3842038
1138, 3664268, 3460700, 3385303, 3493300, 3245705, 3449855
1139, 3611923, 3596648, 3439458, 3468237, 3587547, 3540762
1140, 3494172, 4038222, 3801191, 3499639, 3554382, 3677521
1141, 3453791, 3505246, 3551223, 3599033, 3537079, 3529274
1142, 3459487, 3458587, 4646102, 4317341, 3442328, 3864769
1143, 3412715, 3445433, 3533172, 3474130, 3351970, 3443484
1144, 3374622, 3646719, 3509315, 3426690, 3681453, 3527759
1145, 4334597, 3523968, 3473192, 3285407, 3298295, 3583091
1146, 3282579, 3289900, 3418562, 3314224, 3389431, 3338939
1147, 3426972, 4031634, 3588602, 3703728, 3681936, 3686574
1148, 3569110, 3565962, 4038540, 3972241, 3819623, 3793095
1149, 3682372, 3515059, 4162080, 3882544, 3590048, 3766420
1150, 3741704, 3749451, 3621955, 3679534, 3701130, 3698754
1151, 3724520, 3569425, 3837483, 4080816, 3606768, 3763802
1152, 3630969, 3898409, 3726235, 3727823, 3773553, 3751397
1153, 3635143, 3695002, 3556604, 3448736, 4187358, 3704568
1154, 3570998, 3548842, 3615680, 3514001, 3591405, 3568185
1155, 3594204, 3659428, 3607095, 3420611, 4351928, 3726653
1156, 3581180, 3459296, 3364135, 4187934, 4913801, 3901269
1157, 4860246, 4806634, 4010615, 3611258, 4147129, 4287176
1158, 3656366, 3580318, 3648537, 3579889, 3827444, 3658510
1159, 3901527, 3854394, 3618774, 3636255, 4242284, 3850646
1160, 3819853, 3554913, 3949820, 3949268, 3848652, 3824501
1161, 3580695, 3814997, 3612209, 4247599, 4329774, 3917054
1162, 4927049, 3691858, 3827338, 3513649, 3621153, 3916209
1163, 3689432, 3747100, 3688610, 3617312, 4240975, 3796685
1164, 4393461, 3622766, 3773337, 3606893, 3525886, 3784468
1165, 3458529, 3592151, 3587414, 3808045, 3756456, 3640519
1166, 3629783, 3548932, 3553909, 4112708, 3687906, 3706647
1167, 4317008, 3577993, 3503596, 3547594, 3569374, 3703113
1168, 3543256, 3599356, 3654436, 3618661, 3671113, 3617364
1169, 3693715, 3806769, 4390654, 3507240, 3649854, 3809646
1170, 3659803, 3692708, 3724132, 3657591, 3658063, 3678459
1171, 3743323, 5077585, 5561817, 4266588, 4453759, 4620614
1172, 4427458, 3731589, 3736351, 3874612, 3643868, 3882775
1173, 3755325, 3799857, 3772145, 3725587, 3722686, 3755120
1174, 3827215, 3779067, 4285094, 3656940, 3697064, 3849076
1175, 3742356, 3665447, 3701924, 3711179, 3735132, 3711207
1176, 3702281, 3571045, 3528059, 3527158, 4380257, 3741760
1177, 3655564, 3577184, 3632516, 3702936, 3740071, 3661654
1178, 3675657, 3712957, 3717795, 3619210, 3706926, 3686509
1179, 3877523, 4388232, 4172459, 4014508, 3563623, 4003269
1180, 3778440, 3872601, 3778165, 3858416, 3711289, 3799782
1181, 4065578, 3883795, 4288848, 3758572, 3855758, 3970510
1182, 3885027, 3896105, 3781818, 3802447, 3953771, 3863833
1183, 3838753, 3665563, 3740993, 4621513, 3818715, 3937107
1184, 3810088, 3890432, 3909055, 3861584, 3785314, 3851294
1185, 3707204, 3791084, 3734268, 3627384, 4383102, 3848608
1186, 3899667, 3765171, 3686640, 3597602, 3632381, 3716292
1187, 3737942, 3587250, 3700299, 3588945, 3614448, 3645776
1188, 4420520, 3767922, 3709423, 3841741, 3826329, 3913187
1189, 3735341, 3819487, 3820099, 3800087, 3759757, 3786954
1190, 4469817, 3964728, 3959467, 3945408, 5200361, 4307956
1191, 3841620, 4046693, 3817539, 3778529, 4038079, 3904492
1192, 4446339, 3881398, 3839540, 3856238, 3901814, 3985065
1193, 4018644, 3866415, 3878649, 3954328, 4436002, 4030807
1194, 3904110, 3862090, 5267548, 5196883, 4338155, 4513757
1195, 4069235, 3982060, 3669115, 3895718, 4546068, 4032439
1196, 3946834, 3957257, 3931488, 3755055, 3652425, 3848611
1197, 3643455, 3693454, 3653355, 4406503, 3879560, 3855265
1198, 3775980, 3804053, 3801342, 3935252, 3868979, 3837121
1199, 3882403, 3896576, 4601587, 3869570, 3977452, 4045517
1200, 3962936, 3865822, 3846954, 4139230, 4036350, 3970258
1201, 3989274, 3906524, 3929725, 4486913, 3988123, 4060111
1202, 3915272, 5047760, 4141253, 3931885, 4033241, 4213882
1203, 3986080, 4121722, 4020360, 3947840, 3983526, 4011905
1204, 3931267, 4026291, 4006534, 3969701, 4046606, 3996079
1205, 3780849, 3876565, 3912487, 3925501, 4473167, 3993713
1206, 3906119, 3921826, 3963121, 3842723, 3751755, 3877108
1207, 3723564, 3860393, 3873809, 3904974, 4540488, 3980645
1208, 3857733, 3934911, 3983379, 3922406, 4021736, 3944033
1209, 3966950, 4079935, 4084957, 4045119, 4541819, 4143756
1210, 3913821, 4104815, 4101548, 3982847, 4979352, 4216476
1211, 4458872, 4225536, 4237479, 4633138, 4060446, 4323094
1212, 4032077, 4055291, 4065597, 4070805, 4114702, 4067694
1213, 4097284, 4033669, 4161186, 4610173, 4067640, 4193990
1214, 3930738, 4000851, 4014289, 4026441, 3865474, 3967558
1215, 3798092, 3986148, 5794064, 3790171, 3893225, 4252340
1216, 3887029, 3802476, 3817544, 3951211, 3899584, 3871568
1217, 3846716, 4692783, 3909575, 3969461, 3950239, 4073754
1218, 4001527, 3978950, 3947515, 4043604, 4172708, 4028860
1219, 3889388, 4754804, 4042333, 4100361, 4203413, 4198059
1220, 4045225, 4052745, 4134654, 4208380, 4146344, 4117469
1221, 4097649, 4151749, 4825447, 4013436, 3980474, 4213751
1222, 4428199, 5208352, 5363611, 4516112, 4177173, 4738689
1223, 4148957, 4049132, 4740286, 4178017, 3979918, 4219262
1224, 3897251, 3986483, 4353408, 4137381, 4087619, 4092428
1225, 4037340, 5484600, 5819717, 4287830, 3918825, 4709662
1226, 3983492, 3946603, 3868961, 3964034, 5458965, 4244411
1227, 5522849, 4629988, 4050982, 4018607, 5735299, 4791545
1228, 4217096, 4603245, 4157872, 4140160, 4262079, 4276090
1229, 4161820, 4137978, 4038345, 4274174, 4252269, 4172917
1230, 4978325, 6977060, 5800430, 4308304, 4258302, 5264484
1231, 4212499, 4202927, 4308723, 5058217, 4218118, 4400096
1232, 4336012, 4820608, 4111307, 4159346, 4245413, 4334537
1233, 4099847, 4083723, 4143824, 4013506, 4101373, 4088454
1234, 4259245, 4153465, 4733546, 4124799, 4124355, 4279082
1235, 4056555, 4177910, 4186947, 4179634, 4180789, 4156367
1236, 4194371, 4204036, 4182024, 4907148, 5029089, 4503333
1237, 4116763, 4321975, 4236478, 4207091, 4099371, 4196335
1238, 4341835, 5435747, 4901698, 4889083, 4297529, 4773178
1239, 4346422, 4161032, 4456178, 4320054, 4147683, 4286273
1240, 5566512, 4584205, 4270171, 4851690, 4424507, 4739417
1241, 4260433, 4210110, 4214590, 5786461, 5414418, 4777202
1242, 4516652, 4151499, 4699181, 4276304, 4241333, 4376993
1243, 4307985, 4152113, 4047593, 3989446, 4325227, 4164472
1244, 5859162, 5351335, 4971983, 4181446, 4202649, 4913315
1245, 4193564, 4258840, 4211151, 4344152, 4286144, 4258770
1246, 5317496, 5338589, 4336505, 4293560, 4258097, 4708849
1247, 4238467, 4245637, 4438516, 4461557, 4277035, 4332242
1248, 5262991, 4355757, 4325837, 4270298, 4392021, 4521380
1249, 4386143, 4207676, 4535649, 5912711, 6468793, 5102194
1250, 5037050, 4428853, 4190817, 4203660, 4467607, 4465597
1251, 4147023, 4089025, 4625414, 5881432, 5735525, 4895683
1252, 4410740, 4231731, 4170096, 4242649, 4210318, 4253106
1253, 4327876, 4853935, 4598233, 4228234, 4925454, 4586746
1254, 4517657, 4389329, 4410784, 4356632, 4306394, 4396159
1255, 4401091, 4395885, 4360784, 4504684, 5008836, 4534256
1256, 4367372, 4473917, 4403641, 4450437, 4325855, 4404244
1257, 4444057, 4524858, 4373044, 4437961, 5037785, 4563541
1258, 4440944, 4363031, 4285501, 4277250, 4401539, 4353653
1259, 4343066, 4390880, 4459911, 5012353, 4358590, 4512960
1260, 5719936, 4421200, 4378195, 4374888, 4315077, 4641859
1261, 4271898, 4161181, 4134280, 5029075, 4269226, 4373132
1262, 4360048, 4329661, 4510552, 4399359, 4838314, 4487586
1263, 4517536, 4224014, 5175086, 4520841, 4387204, 4564936
1264, 4280790, 4489139, 4528730, 4380717, 4554620, 4446799
1265, 5670057, 4614616, 4266256, 5853783, 5450030, 5170948
1266, 4490136, 4479190, 4515462, 4631329, 4955997, 4614422
1267, 4470505, 4430184, 4330114, 5566896, 4429276, 4645395
1268, 4304951, 4309028, 5085300, 4375144, 4580385, 4530961
1269, 6156939, 4411655, 4228735, 4196184, 4229519, 4644606
1270, 4963464, 4433319, 4366445, 4469120, 4351932, 4516856
1271, 4461561, 4793764, 4395335, 4428311, 4453583, 4506510
1272, 5178713, 4507004, 4529343, 4631909, 4586566, 4686707
1273, 4388647, 5959065, 5514381, 4606646, 4604689, 5014685
1274, 5207693, 4637495, 4475456, 4531056, 4660205, 4702381
1275, 4522851, 4553688, 4498836, 4494974, 5052484, 4624566
1276, 4464744, 4473591, 4509936, 4384514, 4390687, 4444694
1277, 4448252, 4818686, 6189337, 6117487, 4700685, 5254889
1278, 4552501, 4403426, 4554630, 4648905, 4538792, 4539650
1279, 4600255, 4601798, 6470116, 4628703, 4463720, 4952918
1280, 4570703, 5035850, 4580526, 4814134, 4862034, 4772649
1281, 4700099, 4617679, 4769695, 5312845, 4633906, 4806844
1282, 4572632, 4686029, 4716745, 4647371, 4734150, 4671385
1283, 4575541, 4690258, 4628219, 5237423, 4562237, 4738735
1284, 4553866, 4401332, 4504893, 4492993, 4451400, 4480896
1285, 4608248, 4568216, 4372864, 5161987, 4450788, 4632420
1286, 4746525, 4337264, 4420390, 4407014, 4401524, 4462543
1287, 4592487, 4511553, 4626355, 5295075, 4607242, 4726542
1288, 4856962, 4516909, 4638662, 4639381, 4641933, 4658769
1289, 4631743, 4802466, 5187877, 4697785, 4689913, 4801956
1290, 4764486, 4742813, 4751388, 4649418, 4665470, 4714715
1291, 4674903, 5252086, 4735334, 4658511, 4888803, 4841927
1292, 4718923, 4615066, 4551410, 4931922, 4618680, 4687200
1293, 5348751, 4646848, 4650181, 4550686, 5509066, 4941106
1294, 4507503, 4404336, 4560623, 4557377, 5979639, 4801895
1295, 6347717, 5458321, 4681956, 5282667, 4607084, 5275549
1296, 4708159, 4726666, 4721967, 4804457, 4721762, 4736602
1297, 5353895, 4862591, 4851107, 4804243, 4699536, 4914274
1298, 4726513, 4890083, 5302409, 4739620, 4744321, 4880589
1299, 4811755, 4807174, 4824381, 5335722, 4750227, 4905851
1300, 4704169, 4799370, 4851384, 4737925, 4684420, 4755453
1301, 4691504, 4713798, 4693029, 4619946, 4567955, 4657246
1302, 5374859, 4813539, 5275418, 6492474, 5866425, 5564543
1303, 4741147, 4668285, 4666417, 4696717, 4649277, 4684368
1304, 4761484, 4832798, 5502851, 4932135, 4784233, 4962700
1305, 4817809, 4901671, 4679640, 4857245, 4882259, 4827724
1306, 4773659, 4837943, 4839060, 5445021, 4886667, 4956470
1307, 4953919, 4718164, 4822459, 5255017, 4876836, 4925279
1308, 4871996, 4700709, 4815211, 4720301, 5482667, 4918176
1309, 4939934, 4828211, 4878725, 4723669, 4820975, 4838302
1310, 4846620, 4653652, 4689621, 4665895, 4563294, 4683816
1311, 5307153, 4781211, 4742443, 4853775, 4798942, 4896704
1312, 4842932, 4911975, 4867136, 4857282, 4836125, 4863090
1313, 4868670, 5534631, 4740227, 4961484, 4856706, 4992343
1314, 4848941, 5180766, 4942297, 4979749, 4913586, 4973067
1315, 4963754, 5418487, 4880450, 5207119, 4909022, 5075766
1316, 4899897, 4965503, 4957433, 4738933, 4713373, 4855027
1317, 4574007, 7422363, 6098159, 4824961, 4772677, 5538433
1318, 4858848, 4941236, 4665174, 4961925, 4583581, 4802152
1319, 6468457, 6613893, 5427869, 4803126, 4773860, 5617441
1320, 4890605, 4937847, 4688405, 5102839, 7037720, 5331483
1321, 5139401, 5857214, 4944922, 5365680, 4983806, 5258204
1322, 5039790, 4978064, 5028879, 5635491, 5018815, 5140207
1323, 5004563, 5112516, 5002113, 5013012, 5190581, 5064557
1324, 4973484, 4719078, 5711238, 4943210, 4816088, 5032619
1325, 5723860, 6690821, 5597922, 4827480, 4692867, 5506590
1326, 4646067, 6023990, 4868510, 4839229, 4946355, 5064830
1327, 4833824, 5016985, 4889970, 4960947, 6237009, 5187747
1328, 5037024, 4968526, 4888925, 5055455, 5036193, 4997224
1329, 5039882, 4965831, 5017259, 5545811, 4975374, 5108831
1330, 5057201, 5044923, 4973335, 4879559, 5213942, 5033792
1331, 4977714, 5668540, 5088404, 5002447, 4954727, 5138366
1332, 5036473, 4875392, 5006501, 5389002, 4932256, 5047924
1333, 4936747, 4926622, 4930062, 4923619, 4740737, 4891557
1334, 4760428, 5601196, 5005797, 4934153, 4898336, 5039982
1335, 4952600, 5011003, 5098635, 4943125, 5115815, 5024235
1336, 6936269, 5065217, 5239132, 5050877, 5166755, 5491650
1337, 4959068, 5155331, 5133328, 5085550, 5920199, 5250695
1338, 5016071, 5124898, 5089757, 5094092, 4969532, 5058870
1339, 5131463, 5054625, 5039344, 6159315, 6785913, 5634132
1340, 5848644, 5116538, 5063655, 4788209, 4994825, 5162374
1341, 4958595, 4872343, 4949426, 4853306, 4945751, 4915884
1342, 7951901, 6461232, 5293030, 5095699, 5112575, 5982887
1343, 5203402, 5212060, 4955872, 5061972, 6416982, 5370057
1344, 7282040, 5371868, 5193221, 5041779, 5332045, 5644190
1345, 5212894, 5203257, 5159278, 5237322, 5099281, 5182406
1346, 5801955, 5215152, 5147284, 4960382, 5131830, 5251320
1347, 5911301, 6978166, 6913769, 5142336, 5508483, 6090811
1348, 5208432, 5132823, 5088271, 5099006, 5047063, 5115119
1349, 5023595, 5125427, 7068210, 6256351, 5869997, 5868716
1350, 5156171, 5264320, 5142910, 5154027, 5221960, 5187877
1351, 5215994, 5370081, 5251760, 5935777, 5164148, 5387552
1352, 5563088, 5361874, 5081485, 5577183, 5561348, 5428995
1353, 5112926, 6286788, 5250758, 5221344, 5277135, 5429790
1354, 5213647, 5157378, 5293802, 5082705, 5272485, 5204003
1355, 5772231, 5430645, 5234246, 5251390, 5187969, 5375296
1356, 5296378, 5216871, 5176508, 6897807, 5253112, 5568135
1357, 5352206, 5263096, 5329273, 5366109, 5235383, 5309213
1358, 5297332, 6024005, 5316515, 5422888, 5438282, 5499804
1359, 5337982, 8977227, 14385649, 8243686, 7674535, 8923815
1360, 5420000, 5373275, 5511959, 5188787, 5429474, 5384699
1361, 5482326, 5309876, 6060902, 5299736, 8143295, 6059227
1362, 8738759, 8140513, 7882203, 7268036, 9117391, 8229380
1363, 6049105, 6535968, 8667376, 9104511, 6850386, 7441469
1364, 9800498, 7721051, 8196629, 7616210, 7597605, 8186398
1365, 12266527, 17020027, 6696279, 6597051, 5560012, 9627979
1366, 5939556, 5466722, 5316852, 5432768, 5327177, 5496615
1367, 5420706, 5339542, 5735837, 5767992, 6188217, 5690458
1368, 5267364, 5341921, 5451121, 5254276, 5987284, 5460393
1369, 7204703, 5456345, 6323122, 5448613, 5420950, 5970746
1370, 5947642, 5337425, 5764809, 5300933, 5343168, 5538795
1371, 6038756, 6097340, 5514030, 5574476, 5463568, 5737634
1372, 5369277, 5446591, 5607761, 6008802, 5582009, 5602888
1373, 5354512, 5310551, 5400204, 5152813, 5249499, 5293515
1374, 5267338, 6006431, 5308516, 5338544, 5180475, 5420260
1375, 5436589, 5161695, 5211569, 7203977, 7186092, 6039984
1376, 5466413, 5524130, 7777418, 5817001, 5528718, 6022736
1377, 5586036, 6065522, 5573440, 5570422, 5431522, 5645388
1378, 5651708, 5670843, 5474861, 6177812, 5536151, 5702275
1379, 5542546, 5657262, 5395113, 5617394, 5629859, 5568434
1380, 6055889, 5620428, 5294278, 5327191, 7299264, 5919410
1381, 6849775, 5483228, 5934142, 5405637, 5188201, 5772196
1382, 5160527, 6108494, 8073316, 5906916, 6070342, 6263919
1383, 5559784, 5648646, 5471307, 5581726, 5573471, 5566986
1384, 6261411, 5560875, 5504888, 5804456, 6935850, 6013496
1385, 5739086, 5725760, 5679791, 6174648, 5592996, 5782456
1386, 5635502, 5697806, 5626256, 5636286, 5418858, 5602941
1387, 5573780, 5477771, 6007494, 5630880, 5289563, 5595897
1388, 5411651, 5664369, 5352512, 5482844, 7293847, 5841044
1389, 7115505, 6538965, 6010080, 5865458, 5547870, 6215575
