<SIZE>, <EXECUTION_TIME_1>, <EXECUTION_TIME_2>, <EXECUTION_TIME_3>, <EXECUTION_TIME_4>, <EXECUTION_TIME_5>, <AVG>
641, 57478, 22325, 15233, 13598, 12383, 24203
642, 52070, 18611, 14302, 14737, 13874, 22718
643, 54935, 1496828, 16589, 14925, 15129, 319681
644, 57420, 17523, 18032, 16299, 15638, 24982
645, 55246, 19083, 25866, 24700, 21934, 29365
646, 53908, 19920, 33899, 19276, 15378, 28476
647, 106767, 19613, 13571, 12474, 13218, 33128
648, 53045, 18465, 15113, 15742, 12770, 23027
649, 55396, 20652, 25421, 20492, 17169, 27826
650, 54246, 17967, 15773, 15546, 15635, 23833
651, 56846, 18861, 16835, 15635, 15036, 24642
652, 55772, 18169, 15683, 14884, 14704, 23842
653, 193752, 68888, 22966, 19856, 16070, 64306
654, 53823, 18679, 16151, 14780, 20335, 24753
655, 55091, 20503, 16553, 16808, 15397, 24870
656, 54281, 17629, 15237, 23336, 17865, 25669
657, 53840, 276543, 24656, 19546, 18073, 78531
658, 54613, 20619, 17889, 15802, 15609, 24906
659, 58607, 18540, 17205, 15450, 15372, 25034
660, 121067, 22381, 16765, 15270, 14710, 38038
661, 57782, 17839, 36422, 19116, 18001, 29832
662, 181922, 20484, 136509, 25262, 18114, 76458
663, 56767, 19536, 23112, 17080, 15937, 26486
664, 56855, 20727, 16799, 15233, 14760, 24874
665, 56946, 19512, 53103, 19331, 18732, 33524
666, 55727, 17539, 15672, 14508, 14953, 23679
667, 53019, 18189, 15667, 15593, 14555, 23404
668, 54654, 17625, 16016, 14941, 14242, 23495
669, 53677, 17336, 14639, 14305, 14646, 22920
670, 54120, 18751, 15229, 14963, 14667, 23546
671, 55394, 20967, 14772, 14666, 13558, 23871
672, 54261, 16863, 17018, 16108, 15718, 23993
673, 55562, 1685740, 8519731, 30331, 37449, 2065762
674, 239635, 28593, 21627, 18567, 18064, 65297
675, 60427, 21921, 18945, 18398, 17112, 27360
676, 61834, 59606, 23048, 42998, 23884, 42274
677, 53365, 22297, 18480, 16613, 19612, 26073
678, 57650, 25036, 18341, 16758, 15166, 26590
679, 57993, 18703, 16112, 16408, 14286, 24700
680, 61578, 29071, 21616, 19165, 17871, 29860
681, 59211, 20457, 18078, 16967, 16644, 26271
682, 57895, 21232, 17562, 15534, 14667, 25378
683, 59970, 23956, 20012, 18812, 16511, 27852
684, 58010, 20267, 16492, 15238, 15135, 25028
685, 55276, 18205, 16798, 15613, 15237, 24225
686, 55405, 21227, 18187, 17193, 15662, 25534
687, 55104, 18431, 17072, 16525, 23496, 26125
688, 60895, 22044, 24356, 20596, 21256, 29829
689, 61995, 21435, 18053, 13023, 13065, 25514
690, 61418, 21535, 17807, 17029, 16828, 26923
691, 61251, 20308, 16229, 15286, 14805, 25575
692, 57344, 20443, 17521, 15351, 14013, 24934
693, 56797, 18781, 16773, 25815, 19071, 27447
694, 58139, 21961, 18671, 16751, 16211, 26346
695, 54418, 20652, 23878, 16584, 27430, 28592
696, 90407, 19041, 17356, 15914, 15954, 31734
697, 59361, 20465, 16082, 15596, 16716, 25644
698, 89531, 26189, 22413, 21136, 16153, 35084
699, 58671, 28716, 20731, 17161, 15976, 28251
700, 60380, 20120, 20341, 16385, 14355, 26316
701, 57332, 21364, 25428, 24254, 21312, 29938
702, 61002, 35532, 24285, 26782, 18110, 33142
703, 63777, 22905, 18600, 17132, 15989, 27680
704, 57332, 22264, 45182, 25192, 18688, 33731
705, 57419, 24919, 21642, 22161, 19108, 29049
706, 136122, 24541, 19651, 21377, 22674, 44873
707, 216236, 22115, 17787, 14515, 14028, 56936
708, 60140, 33973, 22385, 18971, 24147, 31923
709, 62932, 23594, 17231, 17460, 31169, 30477
710, 63619, 22251, 25488, 23371, 19337, 30813
711, 58129, 25007, 50577, 24697, 20158, 35713
712, 188193, 24815, 18280, 18441, 25256, 54997
713, 293279, 26345, 20395, 19514, 22537, 76414
714, 61334, 21235, 18698, 24730, 18353, 28870
715, 58921, 24688, 18637, 17548, 129472, 49853
716, 59803, 36361, 26137, 49714, 47597, 43922
717, 71565, 23990, 19163, 17335, 16456, 29701
718, 63412, 23476, 26270, 25440, 21321, 31983
719, 104463, 48904, 24862, 24500, 27088, 45963
720, 62794, 23250, 20005, 17598, 17851, 28299
721, 61379, 23111, 17859, 18044, 17853, 27649
722, 60362, 21381, 24490, 21388, 24291, 30382
723, 57741, 20396, 19240, 18040, 18999, 26883
724, 59968, 20289, 17141, 36861, 34280, 33707
725, 59912, 22637, 19328, 17930, 17774, 27516
726, 61260, 21559, 17850, 15293, 16398, 26472
727, 78579, 23358, 17763, 26934, 533191, 135965
728, 60437, 24637, 26185, 20124, 42609, 34798
729, 56689, 23377, 26069, 28145, 26723, 32200
730, 64931, 24822, 24203, 94432, 23870, 46451
731, 66489, 24097, 18814, 17153, 15914, 28493
732, 62663, 24449, 19684, 20282, 17519, 28919
733, 63129, 25313, 151165, 21012, 18010, 55725
734, 64548, 22816, 18408, 17190, 24907, 29573
735, 61854, 25166, 21230, 16921, 17020, 28438
736, 62242, 55262, 20514, 18052, 16842, 34582
737, 67322, 22804, 19399, 44276, 22809, 35322
738, 61244, 25883, 20799, 115177, 20569, 48734
739, 65869, 23629, 20334, 27415, 27494, 32948
740, 60777, 25252, 21290, 18172, 26611, 30420
741, 87277, 23902, 19051, 23968, 19639, 34767
742, 64621, 23100, 20447, 17347, 25595, 30222
743, 65153, 31266, 23345, 27726, 21043, 33706
744, 74283, 47213, 24020, 25200, 18134, 37770
745, 57357, 21816, 16388, 18035, 16400, 25999
746, 60747, 22144, 18209, 16940, 17740, 27156
747, 62139, 21700, 17941, 23225, 19454, 28891
748, 67408, 22991, 17955, 93311, 22074, 44747
749, 63609, 23148, 20422, 24810, 25630, 31523
750, 66367, 115165, 24819, 18757, 17575, 48536
751, 66985, 22644, 18680, 16637, 13369, 27663
752, 64472, 27376, 20314, 17728, 16945, 29367
753, 67919, 31507, 25322, 26382, 20025, 34231
754, 66871, 24230, 20199, 17735, 17312, 29269
755, 83059, 24095, 18533, 16377, 24327, 33278
756, 65385, 24831, 19802, 18011, 17518, 29109
757, 83995, 24678, 19617, 20078, 18684, 33410
758, 64129, 21645, 57064, 18848, 18331, 36003
759, 71534, 23782, 18332, 17894, 26844, 31677
760, 65543, 23689, 19867, 19158, 16025, 28856
761, 64442, 22852, 19698, 40656, 20726, 33674
762, 61927, 22863, 18144, 17055, 16311, 27260
763, 62684, 22197, 17540, 26503, 20299, 29844
764, 68093, 22890, 18920, 17610, 18227, 29148
765, 67836, 22821, 19939, 27977, 45420, 36798
766, 63981, 25019, 20219, 18677, 43746, 34328
767, 83381, 28623, 23685, 96311, 28964, 52192
768, 112425, 26685, 30147, 39280, 22666, 46240
769, 63129, 22052, 17162, 47034, 24058, 34687
770, 66761, 22470, 30316, 25688, 20202, 33087
771, 118648, 40309, 24512, 21009, 16678, 44231
772, 68167, 21880, 18885, 19001, 15959, 28778
773, 64015, 23055, 26989, 20771, 18925, 30751
774, 69535, 24238, 26911, 23709, 20484, 32975
775, 63907, 30215, 17890, 16587, 16201, 28960
776, 62898, 22970, 17680, 17576, 14673, 27159
777, 63867, 21289, 19464, 17975, 16284, 27775
778, 62796, 22007, 21308, 18296, 28991, 30679
779, 67958, 31041, 30357, 21312, 26764, 35486
780, 65345, 26038, 67619, 25261, 20219, 40896
781, 69090, 25559, 20848, 20721, 28787, 33001
782, 79508, 23741, 31013, 22898, 22577, 35947
783, 91361, 29511, 28351, 23849, 27195, 40053
784, 70290, 25438, 19090, 29894, 58361, 40614
785, 65720, 28511, 22878, 25111, 19547, 32353
786, 66763, 23622, 21686, 19931, 28499, 32100
787, 69484, 29727, 22485, 18059, 18218, 31594
788, 69282, 30150, 77118, 20968, 18438, 43191
789, 67461, 23558, 18868, 18220, 17791, 29179
790, 62593, 21894, 28679, 22483, 18776, 30885
791, 71285, 25712, 20322, 26269, 30264, 34770
792, 67538, 27280, 23809, 30026, 27380, 35206
793, 66240, 23005, 19278, 24867, 21319, 30941
794, 71753, 43893, 32319, 28586, 36678, 42645
795, 74382, 26759, 20655, 19317, 26099, 33442
796, 65755, 27772, 21336, 29330, 21244, 33087
797, 66536, 30675, 20258, 18086, 17734, 30657
798, 73568, 29625, 22647, 17697, 18639, 32435
799, 65144, 21099, 22604, 15937, 18716, 28700
800, 65111, 24456, 29337, 22090, 26392, 33477
801, 64306, 21050, 28424, 22314, 19940, 31206
802, 68956, 24014, 20332, 19268, 28626, 32239
803, 65821, 24141, 19757, 23750, 20491, 30792
804, 90715, 23011, 27347, 19905, 18128, 35821
805, 67079, 23897, 18863, 82819, 21810, 42893
806, 68991, 23518, 19939, 19486, 18976, 30182
807, 68149, 23499, 19339, 18211, 18621, 29563
808, 70196, 21356, 20727, 15756, 31068, 31820
809, 69631, 26555, 22820, 20318, 21952, 32255
810, 78224, 30823, 21982, 26873, 22356, 36051
811, 67679, 25643, 21517, 25873, 26351, 33412
812, 63322, 22520, 26857, 20395, 24581, 31535
813, 208113, 41228, 26025, 26926, 24184, 65295
814, 75314, 27853, 20723, 20004, 26662, 34111
815, 69052, 32618, 26834, 20021, 18230, 33351
816, 68307, 58304, 24939, 20917, 19328, 38359
817, 74596, 25800, 21294, 19849, 18819, 32071
818, 67515, 28248, 27396, 21449, 19554, 32832
819, 69718, 26729, 19936, 29309, 29972, 35132
820, 68680, 24555, 28923, 25476, 23024, 34131
821, 67342, 27200, 31959, 23178, 21020, 34139
822, 68027, 26105, 21170, 18317, 29386, 32601
823, 68581, 29372, 29497, 21141, 18451, 33408
824, 75260, 25494, 20646, 19200, 18214, 31762
825, 72645, 25092, 19501, 27232, 21578, 33209
826, 69884, 29488, 25737, 23491, 19975, 33715
827, 70447, 25260, 29067, 25278, 21479, 34306
828, 76046, 26913, 21898, 28097, 25813, 35753
829, 71472, 32532, 27830, 20981, 28001, 36163
830, 71606, 24944, 27351, 25035, 24896, 34766
831, 67632, 235005, 23935, 22297, 27866, 75347
832, 70970, 28388, 23504, 20982, 20622, 32893
833, 67799, 24272, 31480, 38254, 23188, 36998
834, 80296, 24370, 21146, 29484, 30841, 37227
835, 75204, 27616, 21610, 19895, 29365, 34738
836, 71766, 26299, 22896, 25137, 19813, 33182
837, 87928, 32724, 24886, 24202, 20523, 38052
838, 71597, 24410, 21207, 29051, 34200, 36093
839, 75961, 31102, 21108, 24260, 21776, 34841
840, 69904, 26497, 23665, 21855, 28300, 34044
841, 70484, 25463, 20867, 21884, 28706, 33480
842, 69761, 26014, 22533, 21366, 20129, 31960
843, 71368, 26729, 23133, 20117, 18820, 32033
844, 99331, 30549, 23055, 20594, 33798, 41465
845, 73618, 29949, 26419, 24208, 20834, 35005
846, 95530, 110953, 23140, 20480, 19493, 53919
847, 68827, 24552, 20956, 28001, 24070, 33281
848, 74886, 27276, 27947, 23118, 25904, 35826
849, 67189, 25255, 23395, 21788, 21562, 31837
850, 71887, 27433, 22070, 29255, 25370, 35203
851, 76818, 32874, 107069, 33052, 34666, 56895
852, 85007, 35769, 22980, 31718, 48452, 44785
853, 78116, 29409, 28098, 30427, 26578, 38525
854, 77857, 28323, 22488, 20766, 19983, 33883
855, 77646, 27589, 22804, 30309, 23191, 36307
856, 73625, 27024, 21681, 31811, 25381, 35904
857, 74889, 25783, 25752, 23250, 22071, 34349
858, 72771, 28214, 24088, 23835, 21111, 34003
859, 72286, 30055, 25008, 29174, 24452, 36195
860, 145285, 29797, 22717, 20811, 20192, 47760
861, 70723, 24552, 22755, 30936, 29590, 35711
862, 70962, 30950, 25256, 28418, 38019, 38721
863, 68875, 30765, 29290, 25174, 18659, 34552
864, 72229, 26025, 31381, 23583, 22013, 35046
865, 76665, 26354, 20884, 21273, 19112, 32857
866, 73942, 24560, 21850, 21096, 20689, 32427
867, 73598, 24572, 21646, 19938, 32297, 34410
868, 70760, 30266, 25179, 22765, 21284, 34050
869, 74016, 27060, 34414, 23695, 21912, 36219
870, 73480, 25354, 31280, 25058, 21986, 35431
871, 78826, 28589, 22770, 21408, 20528, 34424
872, 79871, 27782, 23373, 21679, 20794, 34699
873, 77026, 27904, 22808, 20967, 20902, 33921
874, 80124, 27696, 22679, 33185, 30223, 38781
875, 74883, 29137, 23810, 19262, 19074, 33233
876, 75337, 25458, 27870, 31569, 116359, 55318
877, 77733, 29875, 28993, 32945, 26828, 39274
878, 110119, 31149, 26791, 23050, 20809, 42383
879, 79741, 21863, 23632, 21162, 20571, 33393
880, 76777, 27503, 20482, 59733, 25674, 42033
881, 77428, 31393, 25158, 33595, 25852, 38685
882, 78393, 31672, 24135, 22219, 30835, 37450
883, 85857, 28909, 22862, 21114, 20514, 35851
884, 75127, 29623, 25473, 23943, 22582, 35349
885, 75232, 27192, 23146, 31239, 35872, 38536
886, 81455, 30170, 23319, 20924, 20513, 35276
887, 81669, 29600, 23590, 21831, 17500, 34838
888, 72468, 26618, 22807, 18743, 19528, 32032
889, 75737, 24164, 24659, 24158, 31237, 35991
890, 78995, 30093, 26374, 23591, 20294, 35869
891, 74779, 35864, 26279, 30089, 23268, 38055
892, 70545, 35600, 26098, 24028, 22328, 35719
893, 76199, 27358, 24332, 22220, 22323, 34486
894, 217266, 32995, 25862, 25531, 22622, 64855
895, 73671, 26749, 21669, 20163, 22073, 32865
896, 73428, 27055, 21983, 24091, 23297, 33970
897, 78281, 27672, 26431, 24986, 22559, 35985
898, 128110, 32838, 29732, 23462, 40300, 50888
899, 79168, 35253, 27837, 26593, 27054, 39181
900, 77682, 30662, 30963, 36052, 26789, 40429
901, 81787, 29784, 21660, 20647, 24305, 35636
902, 83452, 29389, 24816, 33143, 25348, 39229
903, 78400, 37805, 28094, 36485, 25054, 41167
904, 83832, 29692, 33025, 26422, 32141, 41022
905, 78040, 32674, 34129, 28749, 33428, 41404
906, 83080, 33451, 29673, 33342, 27871, 41483
907, 81935, 33204, 34225, 26621, 51055, 45408
908, 75727, 34596, 28395, 25897, 23736, 37670
909, 105735, 32916, 23439, 34276, 30269, 45327
910, 77409, 35694, 27830, 31640, 26900, 39894
911, 79592, 28280, 25107, 32392, 25849, 38244
912, 84715, 31643, 26299, 25319, 32713, 40137
913, 84203, 30623, 25941, 23328, 21969, 37212
914, 82116, 30142, 24512, 22780, 21704, 36250
915, 199040, 31984, 33065, 27625, 33776, 65098
916, 77040, 26683, 21538, 19981, 19007, 32849
917, 73044, 26555, 21484, 20999, 19982, 32412
918, 78501, 38051, 30643, 28823, 27438, 40691
919, 82653, 34634, 31186, 32875, 27461, 41761
920, 81032, 37372, 31718, 30945, 43522, 44917
921, 134521, 32442, 38727, 34668, 31182, 54308
922, 81215, 31886, 52839, 71764, 267225, 100985
923, 81520, 36179, 29366, 36577, 26822, 42092
924, 81947, 37226, 34518, 30350, 108751, 58558
925, 119500, 31383, 22548, 48007, 46444, 53576
926, 79927, 37703, 30153, 27610, 28110, 40700
927, 80919, 31820, 29058, 31498, 25580, 39775
928, 78240, 34828, 33966, 37206, 32504, 43348
929, 80152, 30788, 27765, 39698, 42286, 44137
930, 78453, 31788, 24212, 30525, 38807, 40757
931, 83223, 38572, 29985, 26998, 27113, 41178
932, 80519, 29486, 24540, 23618, 21206, 35873
933, 76495, 26339, 22873, 35632, 85610, 49389
934, 78930, 29814, 24669, 22912, 23794, 36023
935, 80675, 36997, 27818, 36601, 27651, 41948
936, 86969, 35830, 27201, 24471, 23306, 39555
937, 84526, 30711, 25377, 23657, 22252, 37304
938, 86002, 30228, 25924, 23499, 22574, 37645
939, 80054, 24572, 17715, 25298, 22600, 34047
940, 80266, 26913, 23054, 34138, 23159, 37506
941, 96950, 31579, 24736, 25464, 20960, 39937
942, 81393, 26437, 27629, 24617, 22107, 36436
943, 82935, 24190, 24934, 23947, 25499, 36301
944, 85716, 29625, 25409, 23251, 20160, 36832
945, 76691, 29852, 26226, 24685, 25178, 36526
946, 79620, 27316, 25979, 39276, 30420, 40522
947, 86903, 29756, 26776, 21597, 14476, 35901
948, 76857, 32162, 26686, 26178, 35834, 39543
949, 81492, 30434, 26217, 52742, 30719, 44320
950, 73671, 32903, 24701, 36141, 69325, 47348
951, 76129, 33798, 102803, 26157, 24553, 52688
952, 81623, 28391, 25306, 24296, 20844, 36092
953, 81566, 30996, 26549, 23710, 22931, 37150
954, 119570, 33802, 42399, 25995, 29506, 50254
955, 87554, 32759, 25190, 71284, 31106, 49578
956, 85300, 33790, 26464, 34696, 29457, 41941
957, 142039, 36484, 28555, 25361, 25171, 51522
958, 88365, 29826, 26362, 22952, 41130, 41727
959, 81975, 34242, 31862, 30608, 29981, 41733
960, 84212, 37638, 32190, 29098, 29457, 42519
961, 85157, 32189, 26950, 22249, 26046, 38518
962, 84753, 35618, 32154, 29795, 30589, 42581
963, 109786, 36624, 34431, 37785, 28648, 49454
964, 67967, 32028, 27046, 36491, 30765, 38859
965, 129521, 52734, 26103, 23856, 56321, 57707
966, 154702, 31239, 25587, 23718, 23419, 51733
967, 79378, 35996, 28855, 28999, 28972, 40440
968, 90670, 33817, 31903, 101341, 30068, 57559
969, 83550, 55895, 34822, 27483, 246494, 89648
970, 84545, 38017, 28509, 24043, 24502, 39923
971, 82022, 32262, 27205, 24399, 22649, 37707
972, 86148, 27926, 31845, 51418, 46932, 48853
973, 81410, 34079, 25433, 22823, 20877, 36924
974, 81010, 29797, 24264, 36430, 25445, 39389
975, 83845, 40967, 51923, 40894, 26426, 48811
976, 83788, 28360, 38294, 28772, 34626, 42768
977, 86680, 34586, 27152, 24441, 23080, 39187
978, 81156, 37044, 33116, 28489, 34614, 42883
979, 87789, 30108, 26648, 35308, 37062, 43383
980, 91250, 47199, 86770, 28367, 23859, 55489
981, 86562, 35018, 29862, 38469, 47334, 47449
982, 85069, 35339, 34188, 24920, 25796, 41062
983, 85328, 31176, 25900, 23475, 23234, 37822
984, 85369, 29351, 24189, 23100, 35141, 39430
985, 404119, 33306, 26046, 22434, 22765, 101734
986, 87519, 29517, 25858, 27343, 35029, 41053
987, 96978, 51497, 45280, 50429, 28024, 54441
988, 95304, 33486, 26705, 51703, 33354, 48110
989, 83186, 35446, 29130, 31481, 35118, 42872
990, 93107, 37660, 27912, 58922, 42766, 52073
991, 84439, 34520, 34602, 27015, 36737, 43462
992, 87008, 36582, 29631, 37891, 37275, 45677
993, 92518, 34459, 34844, 27981, 24791, 42918
994, 92386, 39261, 30194, 28860, 27290, 43598
995, 86458, 31873, 29006, 26200, 24928, 39693
996, 86335, 36983, 28159, 25768, 22330, 39915
997, 67452, 22096, 17161, 15018, 14255, 27196
998, 68216, 21219, 23769, 24778, 22900, 32176
999, 91333, 32365, 26887, 24832, 23897, 39862
1000, 89094, 33889, 27476, 25059, 23743, 39852
1001, 90022, 30614, 26886, 22177, 13950, 36729
1002, 85073, 35320, 28634, 27549, 33140, 41943
1003, 86633, 28185, 24379, 25296, 23772, 37653
1004, 84633, 31995, 26780, 23597, 23517, 38104
1005, 86129, 29386, 25333, 37326, 33278, 42290
1006, 87042, 32185, 26328, 35649, 29207, 42082
1007, 89290, 29513, 27490, 22483, 24960, 38747
1008, 84327, 30965, 28064, 25086, 25353, 38759
1009, 96742, 31440, 38592, 20235, 37280, 44857
1010, 86482, 31391, 26216, 25969, 24905, 38992
1011, 87239, 31746, 27908, 23328, 23602, 38764
1012, 86249, 34656, 27878, 25910, 24160, 39770
1013, 85273, 29807, 26611, 23975, 24055, 37944
1014, 94586, 36779, 30671, 24362, 22947, 41869
1015, 95836, 31147, 26299, 32044, 36224, 44310
1016, 87641, 37227, 29821, 41741, 33291, 45944
1017, 96412, 35153, 28145, 26861, 26562, 42626
1018, 115205, 68023, 32269, 29420, 45021, 57987
1019, 91758, 33845, 19058, 15879, 14613, 35030
1020, 70053, 22396, 35874, 26538, 27612, 36494
1021, 90484, 33009, 39436, 28912, 25654, 43499
1022, 92983, 35482, 27673, 25747, 181162, 72609
1023, 94181, 35770, 27610, 25219, 18493, 40254
1024, 101360, 32665, 26666, 25826, 27703, 42844
1025, 94568, 36683, 29038, 26374, 25440, 42420
1026, 94221, 35210, 28134, 45991, 37269, 48165
1027, 92910, 35355, 30108, 30398, 28939, 43542
1028, 91658, 33434, 30540, 30464, 27407, 42700
1029, 91046, 36100, 44472, 40369, 37547, 49906
1030, 90304, 37332, 34035, 33095, 30116, 44976
1031, 91980, 40988, 39178, 29378, 25938, 45492
1032, 96758, 44752, 33428, 27946, 29194, 46415
1033, 95881, 34330, 29797, 27606, 29781, 43479
1034, 96259, 37386, 30819, 27320, 27278, 43812
1035, 95539, 35201, 84656, 42462, 34410, 58453
1036, 92499, 35040, 30358, 26818, 26437, 42230
1037, 92010, 34914, 28471, 29410, 26965, 42354
1038, 89554, 35468, 30747, 28649, 26635, 42210
1039, 96037, 33493, 29755, 26576, 29423, 43056
1040, 89864, 29018, 29829, 43873, 34400, 45396
1041, 91887, 40662, 45005, 34077, 30698, 48465
1042, 90981, 42200, 33430, 40288, 30473, 47474
1043, 96483, 38085, 29224, 26559, 25029, 43076
1044, 94929, 36234, 29068, 28278, 26414, 42984
1045, 96148, 33593, 28506, 26476, 25121, 41968
1046, 94279, 44733, 38981, 34063, 37641, 49939
1047, 97002, 40504, 31270, 27508, 32229, 45702
1048, 96224, 34480, 40947, 32959, 29809, 46883
1049, 94397, 35225, 31666, 37767, 29970, 45805
1050, 86957, 31672, 25860, 23268, 22088, 37969
1051, 149642, 38529, 92758, 40244, 39055, 72045
1052, 635453, 39690, 31784, 29076, 27088, 152618
1053, 95649, 34178, 31267, 28140, 32141, 44275
1054, 94222, 36070, 31873, 33335, 31311, 45362
1055, 96835, 35453, 30064, 25574, 28541, 43293
1056, 96108, 33812, 28728, 29692, 26858, 43039
1057, 94865, 36253, 29720, 26100, 24904, 42368
1058, 118315, 40528, 32279, 29686, 28505, 49862
1059, 144508, 40352, 34759, 29662, 26864, 55229
1060, 104366, 39833, 31591, 29889, 54479, 52031
1061, 136873, 42508, 33872, 41798, 35616, 58133
1062, 95615, 38730, 34396, 31560, 41459, 48352
1063, 98303, 39031, 30773, 28400, 27385, 44778
1064, 97629, 35538, 29966, 28078, 27665, 43775
1065, 97717, 36334, 30874, 28724, 28275, 44384
1066, 96798, 37579, 30805, 28241, 27539, 44192
1067, 98888, 34261, 29947, 28230, 27055, 43676
1068, 97448, 36552, 30667, 21541, 41207, 45483
1069, 95197, 36220, 31682, 39441, 33723, 47252
1070, 92565, 35755, 31751, 30217, 29539, 43965
1071, 92848, 34582, 30510, 28624, 28532, 43019
1072, 93161, 33444, 30759, 28845, 27861, 42814
1073, 96096, 38785, 29945, 26404, 25870, 43420
1074, 112460, 37563, 30179, 27536, 26291, 46805
1075, 100621, 35435, 28532, 40985, 28318, 46778
1076, 95319, 34810, 31320, 27729, 27435, 43322
1077, 93529, 35636, 31308, 28634, 39260, 45673
1078, 99737, 43005, 31637, 28865, 35590, 47766
1079, 100162, 73992, 37091, 34433, 28929, 54921
1080, 94604, 38096, 48033, 33874, 38462, 50613
1081, 96943, 38628, 28373, 42777, 27994, 46943
1082, 89072, 38946, 45912, 35677, 29836, 47888
1083, 96495, 35976, 29991, 36632, 27193, 45257
1084, 94558, 35617, 30066, 27274, 25926, 42688
1085, 110722, 34880, 36201, 29310, 40947, 50412
1086, 100646, 38208, 30328, 27820, 27554, 44911
1087, 102468, 39926, 31022, 34205, 31946, 47913
1088, 90803, 32564, 26456, 23700, 23731, 39450
1089, 99987, 45389, 33521, 30278, 28708, 47576
1090, 94700, 36391, 32025, 26933, 28544, 43718
1091, 97049, 35544, 213537, 37979, 30553, 82932
1092, 99535, 37499, 30022, 27786, 27126, 44393
1093, 138910, 37262, 52074, 30384, 26291, 56984
1094, 93071, 33210, 27523, 29357, 25454, 41723
1095, 97897, 35364, 30395, 28116, 43719, 47098
1096, 98679, 38197, 36253, 27587, 26210, 45385
1097, 98153, 35038, 37862, 31621, 30805, 46695
1098, 92626, 37640, 31315, 28228, 26699, 43301
1099, 109909, 39967, 31302, 28870, 27493, 47508
1100, 99945, 37175, 30707, 28588, 26423, 44567
1101, 98050, 39136, 32794, 30250, 29303, 45906
1102, 96610, 45121, 62312, 74416, 37771, 63246
1103, 99716, 41905, 34240, 31024, 28746, 47126
1104, 158942, 40756, 34633, 37845, 30393, 60513
1105, 93029, 33654, 44273, 55406, 41373, 53547
1106, 101918, 43258, 37526, 35777, 30937, 49883
1107, 100213, 37238, 31271, 30559, 29966, 45849
1108, 95996, 35242, 31466, 30883, 29948, 44707
1109, 98006, 35561, 31789, 40925, 32068, 47669
1110, 96736, 39603, 38939, 29310, 25888, 46095
1111, 94383, 33636, 27575, 25830, 24807, 41246
1112, 93134, 33581, 27889, 25475, 24784, 40972
1113, 92769, 100288, 42174, 37609, 33659, 61299
1114, 103674, 41345, 33632, 45120, 34758, 51705
1115, 99450, 39086, 36144, 25666, 31712, 46411
1116, 98982, 35435, 29333, 31482, 29282, 44902
1117, 97163, 35091, 30051, 29259, 29485, 44209
1118, 90959, 34276, 32627, 28912, 29141, 43183
1119, 103294, 40416, 32356, 27950, 25282, 45859
1120, 165182, 42585, 38500, 30203, 26437, 60581
1121, 96987, 35885, 29178, 26457, 26369, 42975
1122, 115623, 39486, 30740, 28009, 42737, 51319
1123, 93829, 38598, 28064, 26338, 25119, 42389
1124, 94155, 35402, 27303, 40985, 32690, 46107
1125, 108174, 41622, 31874, 29316, 28123, 47821
1126, 386383, 42746, 33504, 49068, 29681, 108276
1127, 160296, 41222, 31072, 51196, 39150, 64587
1128, 98059, 37700, 31554, 41774, 36352, 49087
1129, 103485, 43398, 33376, 30196, 34951, 49081
1130, 115547, 47576, 37115, 31273, 28962, 52094
1131, 99227, 42159, 32728, 30940, 30723, 47155
1132, 100225, 38760, 31773, 28940, 27443, 45428
1133, 96323, 35995, 32289, 23932, 21320, 41971
1134, 80068, 37747, 42186, 32476, 32201, 44935
1135, 92188, 36386, 32926, 29721, 28591, 43962
1136, 107399, 38986, 31681, 41923, 48492, 53696
1137, 99025, 39359, 33752, 32072, 30674, 46976
1138, 98948, 36585, 31510, 43505, 37360, 49581
1139, 108529, 39989, 31881, 41962, 34686, 51409
1140, 101914, 37741, 31915, 28027, 46904, 49300
1141, 102810, 40021, 35064, 32035, 37893, 49564
1142, 107248, 42847, 33659, 36995, 32275, 50604
1143, 170892, 42672, 33599, 32394, 29217, 61754
1144, 105151, 116384, 31088, 29683, 29548, 62370
1145, 97073, 48628, 55788, 65918, 38124, 61106
1146, 92842, 42102, 49213, 42426, 38430, 53002
1147, 99376, 41660, 41825, 32917, 34382, 50032
1148, 96806, 34474, 32823, 128084, 34922, 65421
1149, 97898, 39614, 33892, 36962, 28910, 47455
1150, 213390, 50317, 43293, 40406, 37765, 77034
1151, 212470, 48958, 42703, 39287, 37558, 76195
1152, 101839, 39072, 38227, 50874, 32769, 52556
1153, 102688, 37838, 32519, 28977, 26681, 45740
1154, 96560, 34745, 37757, 54368, 45256, 53737
1155, 101426, 41290, 36924, 36590, 36197, 50485
1156, 100970, 41374, 38916, 36699, 35380, 50667
1157, 102195, 41020, 37838, 34580, 30899, 49306
1158, 100151, 37641, 28618, 30950, 30551, 45582
1159, 99018, 37425, 32975, 32085, 41998, 48700
1160, 103719, 43679, 34411, 33732, 30193, 49146
1161, 100077, 39408, 40362, 31428, 30762, 48407
1162, 97662, 44583, 46499, 41092, 29095, 51786
1163, 98183, 27247, 21042, 23616, 17342, 37486
1164, 79170, 34876, 33895, 29827, 29756, 41504
1165, 107566, 41529, 31676, 30396, 28948, 48023
1166, 98493, 36028, 33760, 33314, 31740, 46667
1167, 100660, 34200, 34052, 40071, 34431, 48682
1168, 103757, 34790, 36681, 31194, 49801, 51244
