<SIZE>, <EXECUTION_TIME_1>, <EXECUTION_TIME_2>, <EXECUTION_TIME_3>, <EXECUTION_TIME_4>, <EXECUTION_TIME_5>, <AVG>
523, 273415, 101434, 100228, 97847, 99766, 134538
524, 299509, 101560, 100642, 152640, 100020, 150874
525, 302347, 102107, 101155, 100679, 100741, 141405
526, 297273, 102675, 101671, 100995, 100981, 140719
527, 297890, 102736, 101642, 101297, 100983, 140909
528, 294946, 102897, 101900, 107759, 101584, 141817
529, 301913, 103323, 102640, 101826, 98560, 141652
530, 329362, 104864, 102602, 101899, 101592, 148063
531, 307229, 104317, 102995, 102512, 101981, 143806
532, 299668, 104137, 103408, 102613, 102186, 142402
533, 309750, 104791, 103638, 103720, 102788, 144937
534, 360639, 106947, 104959, 105259, 112702, 158101
535, 368482, 111921, 111134, 96156, 101532, 157845
536, 351371, 102156, 108002, 98480, 100270, 152055
537, 355623, 100095, 102001, 106392, 94039, 151630
538, 368535, 110369, 110386, 93478, 98180, 156189
539, 363995, 96777, 102471, 100505, 106117, 153973
540, 362414, 101735, 107568, 96409, 115839, 156793
541, 374779, 99068, 90566, 91815, 93393, 149924
542, 338148, 90905, 89560, 88672, 92506, 139958
543, 352615, 95838, 95180, 94813, 95674, 146824
544, 351840, 96405, 95335, 94357, 94763, 146540
545, 354894, 97165, 95775, 101405, 106755, 151198
546, 358515, 110294, 108048, 108111, 106593, 158312
547, 365079, 97725, 101895, 109774, 110872, 157069
548, 382126, 100531, 105557, 108429, 107530, 160834
549, 326470, 109391, 108775, 107924, 108165, 152145
550, 405887, 104669, 102980, 104214, 103808, 164311
551, 368216, 106796, 106726, 105507, 108184, 159085
552, 382654, 115665, 116334, 101787, 132754, 169838
553, 392572, 112808, 112019, 113060, 110123, 168116
554, 387882, 112819, 111942, 111105, 106886, 166126
555, 399138, 112706, 112731, 110685, 111087, 169269
556, 385027, 113600, 112676, 110291, 111752, 166669
557, 371660, 101387, 103698, 105713, 102773, 157046
558, 368808, 108464, 108327, 110010, 110553, 161232
559, 402774, 116127, 109285, 117358, 116517, 172412
560, 385873, 124283, 124082, 123522, 123019, 176155
561, 399262, 125358, 126153, 123921, 123804, 179699
562, 407877, 125755, 124709, 124325, 124132, 181359
563, 400777, 117887, 116703, 115066, 116235, 173333
564, 349450, 103491, 113415, 112592, 112691, 158327
565, 333756, 115320, 114055, 113535, 113183, 157969
566, 332752, 114463, 114472, 113424, 113708, 157763
567, 341739, 114929, 114433, 113787, 95279, 156033
568, 402793, 123766, 128330, 122570, 125546, 180601
569, 417088, 124300, 121688, 123444, 122808, 181865
570, 412492, 124944, 122044, 122159, 123531, 181034
571, 409949, 125705, 129659, 123010, 123983, 182461
572, 419848, 124562, 127193, 89679, 69963, 166249
573, 333775, 106290, 107338, 109568, 109816, 153357
574, 397648, 96888, 104592, 109596, 109081, 163561
575, 405581, 108883, 109559, 108619, 109801, 168488
576, 394769, 117316, 116742, 110805, 114208, 170768
577, 395977, 116300, 121370, 119367, 110877, 172778
578, 409264, 113316, 114626, 112712, 114230, 172829
579, 405280, 110928, 121363, 119838, 117672, 175016
580, 411501, 110218, 114141, 113095, 106968, 171184
581, 356354, 73358, 72606, 73986, 73756, 130012
582, 326330, 73119, 73649, 72558, 72331, 123597
583, 332587, 75082, 73230, 72776, 119417, 134618
584, 332269, 75656, 73412, 73536, 72815, 125537
585, 333712, 74422, 74043, 73333, 74696, 126041
586, 325939, 75880, 120624, 75283, 74960, 134537
587, 339494, 74720, 75600, 75398, 75255, 128093
588, 357033, 76692, 76039, 73988, 74109, 131572
589, 334366, 80046, 74857, 74537, 74298, 127620
590, 360617, 77375, 74746, 74631, 77780, 133029
591, 358544, 75901, 75188, 104961, 74535, 137825
592, 339326, 75832, 105256, 76704, 74954, 134414
593, 349143, 124115, 123284, 103562, 76808, 155382
594, 337786, 76193, 77375, 77138, 75283, 128755
595, 339525, 76608, 76156, 75726, 75621, 128727
596, 342297, 77593, 124808, 77758, 105991, 145689
597, 337580, 79151, 78336, 76267, 125091, 139285
598, 340706, 79430, 77006, 112793, 76364, 137259
599, 376362, 77856, 77050, 104271, 78252, 142758
600, 344626, 78222, 104356, 78876, 76976, 136611
601, 350488, 77947, 79028, 126441, 77132, 142207
602, 355098, 78655, 79450, 79247, 77381, 133966
603, 370015, 80376, 114110, 77821, 79182, 144300
604, 352887, 82659, 106369, 78226, 79616, 139951
605, 346261, 127526, 127396, 124581, 124009, 169954
606, 378913, 125866, 125201, 126602, 126048, 176526
607, 379869, 127148, 128493, 126574, 127200, 177856
608, 386283, 126965, 127689, 126480, 131433, 179770
609, 433092, 132247, 133626, 131880, 152307, 196630
610, 474355, 148130, 110596, 109792, 115452, 191665
611, 436438, 111180, 110319, 117707, 122389, 179606
612, 435899, 111738, 109669, 123427, 123773, 180901
613, 432276, 138590, 139109, 130888, 137911, 195754
614, 452179, 133933, 116084, 81017, 80507, 172744
615, 362240, 82257, 81950, 82559, 80707, 137942
616, 426392, 83341, 109906, 81167, 80863, 156333
617, 363065, 82427, 81546, 82428, 82247, 138342
618, 367811, 103052, 125078, 130180, 126961, 170616
619, 459804, 122901, 141165, 121190, 123692, 193750
620, 459369, 134318, 138963, 131268, 123902, 197564
621, 457724, 128088, 131868, 126265, 132733, 195335
622, 462602, 138245, 133343, 142088, 142829, 203821
623, 483783, 145205, 133379, 130657, 132257, 205056
624, 458615, 132054, 129673, 131385, 129393, 196224
625, 466263, 132973, 133588, 131454, 138646, 200584
626, 447305, 134339, 131001, 132186, 132129, 195392
627, 403523, 132849, 133620, 132454, 132494, 186988
628, 397060, 132872, 158834, 136132, 136265, 192232
629, 489918, 141818, 142220, 136279, 140887, 210224
630, 474609, 134041, 139872, 85071, 84784, 183675
631, 376262, 86077, 84991, 84973, 86450, 143750
632, 409906, 88197, 85483, 113550, 85235, 156474
633, 380999, 88294, 115610, 87159, 85354, 151483
634, 383507, 87926, 138862, 87667, 119026, 163397
635, 386291, 87826, 88076, 136589, 87629, 157282
636, 374331, 87441, 86438, 87378, 136465, 154410
637, 386336, 87265, 86880, 122531, 86555, 153913
638, 396150, 88653, 122915, 86802, 149839, 168871
639, 490315, 143245, 145620, 148148, 142144, 213894
640, 501508, 150483, 151846, 155201, 142661, 220339
641, 491379, 143171, 139376, 145220, 140944, 212018
642, 495465, 142616, 142394, 143678, 143347, 213500
643, 487787, 139362, 147366, 143349, 141665, 211905
644, 484639, 136663, 138398, 139472, 142040, 208242
645, 498778, 142262, 142964, 144273, 138487, 213352
646, 493393, 137800, 136111, 137353, 141240, 209179
647, 492515, 140240, 140614, 153085, 155474, 216385
648, 431113, 91078, 135859, 140759, 139798, 187721
649, 503691, 130773, 141758, 138905, 90279, 201081
650, 411269, 92285, 122622, 90447, 89768, 161278
651, 407973, 92132, 91116, 90850, 90436, 154501
652, 407668, 92427, 91499, 128119, 90553, 162053
653, 403206, 92092, 91346, 91796, 91868, 154061
654, 412578, 93553, 93361, 91211, 91073, 156355
655, 415867, 92931, 92593, 91978, 91628, 156999
656, 405002, 93195, 144211, 91618, 102668, 167338
657, 412973, 94298, 93331, 92576, 92271, 157089
658, 415396, 93834, 158302, 92171, 91968, 170334
659, 415438, 95029, 124736, 105229, 108790, 169844
660, 414743, 93884, 151441, 150382, 149244, 191938
661, 526013, 149177, 141764, 145671, 145015, 221528
662, 512324, 144328, 144901, 149238, 95430, 209244
663, 424878, 95391, 109197, 149854, 147153, 185294
664, 525315, 154291, 153762, 151752, 125295, 222083
665, 533863, 148241, 146624, 145557, 139001, 222657
666, 523710, 151438, 144765, 147749, 144366, 222405
667, 477884, 148931, 145695, 155128, 138433, 213214
668, 529797, 133295, 97133, 95182, 94911, 190063
669, 414745, 129379, 97471, 95186, 95022, 166360
670, 427904, 102110, 150561, 149035, 153427, 196607
671, 524738, 145879, 152112, 152856, 152103, 225537
672, 529608, 137285, 96539, 97976, 97657, 191813
673, 427883, 99140, 96549, 129909, 97956, 170287
674, 422477, 128912, 110714, 98620, 98275, 171799
675, 432196, 98174, 98963, 96927, 96834, 164618
676, 426923, 98801, 99345, 97276, 97016, 163872
677, 426666, 98457, 97865, 97585, 99197, 163954
678, 434476, 122513, 99800, 150019, 101139, 181589
679, 427206, 99750, 110595, 99946, 104686, 168436
680, 437335, 99834, 125393, 149493, 150422, 192495
681, 473701, 154078, 160948, 141347, 150666, 216148
682, 461675, 158559, 149183, 150483, 149856, 213951
683, 469189, 157728, 101439, 100994, 98903, 185650
684, 447446, 101320, 100002, 151659, 99238, 179933
685, 440159, 100797, 100302, 132223, 100205, 174737
686, 441894, 101219, 102253, 101823, 102497, 169937
687, 445079, 101632, 100993, 100425, 100369, 169699
688, 447303, 102662, 133779, 155133, 156521, 199079
689, 562609, 161845, 160358, 164285, 167466, 243312
690, 555923, 170226, 165308, 166088, 166796, 244868
691, 566185, 167449, 168045, 166701, 165630, 246802
692, 552439, 166449, 165010, 166424, 165888, 243242
693, 565955, 168180, 166022, 166298, 163017, 245894
694, 598844, 171456, 166273, 160799, 142009, 247876
695, 547152, 141007, 151255, 156881, 149144, 229087
696, 470640, 129114, 150795, 150742, 150160, 210290
697, 507875, 104293, 103308, 119298, 102996, 187554
698, 454057, 104252, 104153, 136571, 105140, 180834
699, 479387, 156773, 166137, 182592, 182496, 233477
700, 598633, 185045, 172623, 157276, 156937, 254102
701, 538058, 156909, 158123, 156990, 156685, 233353
702, 533028, 128450, 108204, 104653, 104526, 195772
703, 532500, 173690, 168662, 185300, 184797, 248989
704, 596877, 185976, 186663, 184717, 185293, 267905
705, 596607, 186157, 185100, 185297, 185199, 267672
706, 605633, 186914, 186557, 185895, 185906, 270181
707, 603672, 188572, 186730, 186627, 186013, 270322
708, 632335, 187979, 186986, 187084, 186596, 276196
709, 610274, 157507, 152737, 123714, 175981, 244042
710, 529819, 143705, 107280, 147555, 106884, 207048
711, 487490, 108444, 107487, 109213, 162163, 194959
712, 467180, 108789, 107991, 107575, 107435, 179794
713, 476145, 108905, 109832, 109594, 190786, 199052
714, 594307, 191152, 190312, 189737, 189582, 271018
715, 612644, 192004, 190959, 189909, 191122, 275327
716, 626880, 192445, 191041, 197992, 166207, 274913
717, 522084, 111804, 109274, 114428, 108773, 193272
718, 479049, 110276, 148273, 109404, 110113, 191423
719, 545913, 165998, 164681, 163646, 163166, 240680
720, 540283, 166020, 164192, 164214, 163105, 239562
721, 527151, 178490, 165859, 112314, 143853, 225533
722, 488999, 111667, 112814, 165460, 110324, 197852
723, 488738, 114017, 112206, 112055, 111659, 187735
724, 624911, 185256, 182422, 180080, 180128, 270559
725, 616514, 185164, 184578, 185852, 175738, 269569
726, 610020, 179496, 180701, 180006, 177172, 265479
727, 644853, 181493, 179760, 177172, 177956, 272246
728, 631829, 185296, 182587, 161685, 176759, 267631
729, 519601, 115267, 112940, 112539, 113832, 194835
730, 620505, 185736, 183153, 182049, 183944, 271077
731, 648945, 186788, 184660, 184731, 182625, 277549
732, 600745, 116518, 113973, 113534, 113579, 211669
733, 490832, 114715, 116013, 114035, 114619, 190042
734, 505032, 115879, 116413, 115574, 115188, 193617
735, 511598, 115286, 114962, 114664, 114532, 194208
736, 516675, 116808, 116056, 116793, 116646, 196595
737, 513253, 116415, 115497, 115292, 114963, 195084
738, 490895, 137503, 171715, 173022, 180609, 230748
739, 619446, 145287, 120926, 117498, 120201, 224671
740, 504538, 119489, 117732, 117529, 181840, 208225
741, 638360, 202382, 189660, 187232, 191552, 281837
742, 662331, 156846, 174730, 196962, 187808, 275735
743, 670327, 195911, 195504, 198788, 195766, 291259
744, 515137, 132539, 119614, 117445, 117118, 200370
745, 658532, 211831, 211834, 211227, 211669, 301018
746, 656160, 202555, 210568, 120562, 120227, 262014
747, 513491, 119703, 118710, 118562, 118275, 197748
748, 515718, 121037, 119416, 119118, 119556, 198969
749, 522226, 121518, 120152, 119196, 119868, 200592
750, 519137, 121654, 120007, 119266, 119904, 199993
751, 523134, 120927, 120086, 119993, 119844, 200796
752, 519427, 121237, 120676, 213817, 215932, 238217
753, 680672, 212567, 213593, 213720, 213095, 306729
754, 617257, 190923, 193878, 200916, 154050, 271404
755, 557991, 154760, 153631, 120831, 121764, 221795
756, 538275, 122246, 121230, 120896, 121603, 204850
757, 523391, 122514, 155712, 123661, 123260, 209707
758, 525013, 152087, 152755, 150704, 155352, 227182
759, 557582, 178954, 177322, 188824, 198173, 260171
760, 714516, 207874, 201539, 202008, 208219, 306831
761, 631086, 126636, 136349, 151704, 150373, 239229
762, 593415, 149698, 155807, 154277, 135211, 237681
763, 570348, 152869, 152183, 149870, 147454, 234544
764, 554459, 152298, 147472, 174297, 172392, 240183
765, 555028, 157034, 164268, 124400, 167782, 233702
766, 543814, 150797, 126437, 126015, 130108, 215434
767, 535193, 138108, 183973, 126629, 124246, 221629
768, 566281, 127157, 157047, 154144, 161001, 233126
769, 567917, 138754, 156634, 187817, 209386, 252101
770, 567408, 177665, 185706, 149866, 211007, 258330
771, 702169, 220510, 296756, 204546, 213174, 327431
772, 748703, 212739, 196086, 198920, 264003, 324090
773, 664520, 217136, 209392, 214299, 305984, 322266
774, 654274, 184854, 208313, 213868, 238266, 299915
775, 1345549, 289423, 150737, 212316, 424607, 484526
776, 722160, 152678, 138640, 176149, 129177, 263760
777, 799213, 200135, 204393, 202405, 201887, 321606
778, 720479, 204753, 200591, 200568, 205581, 306394
779, 680496, 167154, 186195, 215753, 214011, 292721
780, 626967, 180254, 166542, 157152, 203256, 266834
781, 728379, 216993, 218590, 211202, 231026, 321238
782, 718995, 249312, 263182, 183243, 177844, 318515
783, 640532, 179565, 193384, 176758, 166471, 271342
784, 674658, 241529, 196368, 216625, 215574, 308950
785, 725565, 210318, 214814, 219374, 221488, 318311
786, 730853, 208467, 209787, 245242, 242636, 327397
787, 650791, 198779, 226537, 240389, 226475, 308594
788, 814473, 180531, 214233, 166222, 176911, 310474
789, 681892, 190601, 209828, 198008, 191292, 294324
790, 683424, 228416, 227044, 240043, 239258, 323637
791, 730639, 220305, 193585, 220292, 216768, 316317
792, 835220, 191629, 171068, 281248, 236494, 343131
793, 837491, 190454, 186057, 186934, 212005, 322588
794, 707609, 333048, 308310, 190535, 211727, 350245
795, 690876, 185352, 187468, 191972, 205067, 292147
796, 720760, 189488, 190462, 201651, 182219, 296916
797, 708976, 219498, 199923, 188300, 189166, 301172
798, 703866, 195482, 230734, 225067, 208226, 312675
799, 753318, 229613, 280505, 269598, 434799, 393566
800, 947934, 138398, 196762, 231807, 210914, 345163
801, 715586, 199951, 251281, 168572, 195775, 306233
802, 698045, 158927, 201815, 209144, 235568, 300699
803, 736472, 211280, 218446, 219659, 206797, 318530
804, 718788, 212543, 190330, 199233, 243788, 312936
805, 773545, 169987, 139453, 141188, 211686, 287171
806, 656293, 211509, 221064, 215971, 217728, 304513
807, 736122, 199043, 180451, 214373, 364207, 338839
808, 1459677, 142987, 138017, 139881, 234649, 423042
809, 1296021, 348441, 140672, 138158, 140046, 412667
810, 774655, 234660, 185141, 204597, 202681, 320346
811, 684429, 142106, 199263, 201805, 202416, 286003
812, 714834, 222981, 212537, 190113, 199049, 307902
813, 754798, 242533, 231749, 209908, 231289, 334055
814, 661497, 162252, 152618, 139769, 141813, 251589
815, 607616, 255019, 225651, 225754, 249866, 312781
816, 1146188, 143456, 435323, 220893, 242262, 437624
817, 705623, 213532, 221917, 236897, 205879, 316769
818, 771438, 221536, 232577, 197538, 197921, 324202
819, 741926, 185195, 237223, 197793, 201856, 312798
820, 720280, 236757, 195923, 206411, 197554, 311385
821, 829192, 261688, 200714, 305893, 268609, 373219
822, 1401774, 573796, 275665, 332564, 315221, 579804
823, 757708, 226623, 294086, 244900, 247792, 354221
824, 702111, 190367, 203339, 230669, 232002, 311697
825, 786728, 236314, 234210, 191513, 250829, 339918
826, 722728, 147634, 146413, 146263, 147856, 262178
827, 619719, 145434, 144450, 146443, 146298, 240468
828, 673878, 192961, 195899, 206667, 203632, 294607
829, 632961, 148294, 151953, 153856, 242874, 265987
830, 746639, 246797, 194000, 163617, 187299, 307670
831, 680624, 244122, 240435, 243944, 245816, 330988
832, 743483, 161725, 240083, 230408, 235227, 322185
833, 792716, 232081, 192239, 172677, 177711, 313484
834, 890234, 281510, 252524, 254779, 291035, 394016
835, 795092, 161577, 239509, 238725, 241248, 335230
836, 806085, 221800, 150023, 149610, 147117, 294927
837, 635167, 149002, 148934, 149296, 195810, 255641
838, 743721, 231786, 229470, 231761, 229237, 333195
839, 770662, 235808, 232936, 232528, 233145, 341015
840, 770518, 213437, 204624, 211004, 254155, 330747
841, 791057, 232467, 257299, 256558, 185545, 344585
842, 641674, 150812, 154907, 149418, 260736, 271509
843, 858169, 153095, 150231, 149799, 149536, 292166
844, 797669, 208772, 251010, 220305, 224598, 340470
845, 810273, 236145, 224568, 204468, 456434, 386377
846, 826639, 246052, 258392, 195319, 261436, 357567
847, 840885, 154655, 151623, 153287, 153101, 290710
848, 655975, 152938, 152508, 152115, 151671, 253041
849, 858675, 212715, 152260, 153919, 151438, 305801
850, 659388, 155315, 154602, 154034, 151988, 255065
851, 642159, 155966, 155170, 249771, 252171, 291047
852, 885034, 189621, 170064, 216049, 153057, 322765
853, 644733, 156129, 161174, 178863, 155405, 259260
854, 812800, 201504, 211777, 231718, 215175, 334594
855, 692820, 244631, 168520, 224803, 247319, 315618
856, 841734, 201932, 200010, 217088, 215061, 335165
857, 731866, 157773, 157161, 156843, 245712, 289871
858, 842289, 155919, 157399, 157314, 157018, 293987
859, 658295, 171151, 222597, 210952, 258302, 304259
860, 801102, 239360, 210725, 245083, 214950, 342244
861, 811515, 210655, 158751, 157048, 156461, 298886
862, 688973, 157970, 159103, 249713, 156304, 282412
863, 659023, 260067, 247935, 260821, 202408, 326050
864, 700710, 160161, 159754, 157326, 176321, 270854
865, 685558, 158764, 160240, 157482, 159533, 264315
866, 656567, 192640, 220630, 219275, 235312, 304884
867, 768108, 230166, 220035, 252017, 271498, 348364
868, 734960, 281052, 196302, 231439, 272291, 343208
869, 725401, 195548, 161502, 161173, 158707, 280466
870, 867065, 228492, 161032, 161596, 224400, 328517
871, 840424, 217095, 159844, 159649, 161767, 307755
872, 820800, 229513, 225077, 160294, 159805, 319097
873, 755713, 240210, 219741, 214867, 160772, 318260
874, 761046, 262757, 207650, 163430, 167635, 312503
875, 793524, 249190, 263744, 163702, 160976, 326227
876, 691048, 164369, 161711, 163636, 161284, 268409
877, 753094, 231770, 219503, 242555, 216255, 332635
878, 731021, 227112, 226232, 224086, 229741, 327638
879, 939172, 182789, 165274, 162706, 163528, 322693
880, 803828, 164025, 173050, 378156, 259611, 355734
881, 908964, 182506, 165971, 169140, 191181, 323552
882, 796081, 243609, 250529, 163767, 163589, 323515
883, 706718, 167624, 164363, 166386, 166155, 274249
884, 712232, 213918, 199140, 246869, 248038, 324039
885, 708000, 343365, 167522, 164687, 164419, 309598
886, 714898, 168247, 165467, 165052, 167380, 276208
887, 801327, 268895, 167011, 166085, 165657, 313795
888, 817171, 221121, 213924, 202641, 166016, 324174
889, 770874, 803576, 200888, 200941, 214598, 438175
890, 752865, 200689, 166496, 166445, 184584, 294215
891, 717584, 167994, 169347, 169360, 169124, 278681
892, 726357, 168412, 167817, 167270, 284415, 302854
893, 886267, 273774, 245391, 182672, 167302, 351081
894, 713639, 290060, 207588, 220299, 255519, 337421
895, 881769, 243545, 206252, 170770, 168364, 334140
896, 719782, 215510, 257840, 206472, 171405, 314201
897, 717218, 177730, 169554, 202240, 168954, 287139
898, 868006, 193047, 172320, 172761, 169739, 315174
899, 721973, 180754, 170333, 172801, 191788, 287529
900, 761691, 173539, 170680, 170254, 170057, 289244
901, 725647, 171402, 171278, 172960, 173943, 283046
902, 790495, 190775, 246117, 294187, 192749, 342864
903, 733868, 172573, 174038, 171429, 173491, 285079
904, 764635, 172336, 174386, 175187, 215010, 300310
905, 791724, 175684, 175304, 195857, 174715, 302656
906, 727368, 175448, 172714, 175912, 172706, 284829
907, 733764, 173480, 296518, 305494, 236559, 349163
908, 736279, 176382, 239365, 217337, 210450, 315962
909, 735939, 174511, 176277, 196178, 192747, 295130
910, 760129, 175524, 176863, 174168, 202781, 297893
911, 893014, 226772, 210900, 236536, 174994, 348443
912, 901049, 235963, 175466, 246237, 226956, 357134
913, 730945, 176577, 213085, 178354, 175752, 294942
914, 737954, 194749, 195917, 195833, 196644, 304219
915, 748729, 285932, 252890, 254900, 178444, 344179
916, 770404, 288078, 269823, 249767, 178920, 351398
917, 745143, 357411, 177025, 179068, 253561, 342441
918, 1109622, 180259, 327416, 255945, 206588, 415966
919, 930652, 266039, 272057, 179320, 226763, 374966
920, 946800, 207742, 238941, 191169, 306746, 378279
921, 898972, 256388, 301532, 221665, 211241, 377959
922, 818436, 194735, 186434, 184871, 180743, 313043
923, 1013729, 270082, 198456, 179889, 247328, 381896
924, 952549, 278999, 271801, 322075, 212842, 407653
925, 890139, 247449, 260123, 231713, 181586, 362202
926, 896229, 296958, 291217, 258277, 246155, 397767
927, 988598, 184156, 180591, 180775, 180140, 342852
928, 1063253, 239481, 240619, 253770, 181102, 395645
929, 764610, 241076, 250520, 260978, 262773, 355991
930, 919670, 303459, 182059, 181789, 183900, 354175
931, 914906, 248520, 254724, 265133, 272139, 391084
932, 1100124, 231533, 250122, 229868, 303882, 423105
933, 1146207, 244084, 289943, 281203, 236036, 439494
934, 770354, 186095, 244945, 268720, 241349, 342292
935, 934865, 209636, 186447, 185939, 186793, 340736
936, 1112584, 269582, 247533, 340081, 211189, 436193
937, 847781, 206465, 220317, 288095, 262250, 364981
938, 826979, 185974, 189024, 266992, 266839, 347161
939, 957690, 259634, 272267, 223866, 233714, 389434
940, 946506, 286821, 223007, 255615, 280478, 398485
941, 863159, 268593, 265662, 209150, 287698, 378852
942, 855471, 221792, 188874, 188589, 191716, 329288
943, 808026, 236729, 241656, 219869, 269877, 355231
944, 1000788, 240146, 328180, 234088, 319599, 424560
945, 1083560, 251452, 190321, 248404, 258986, 406544
946, 882815, 236825, 248985, 283956, 214790, 373474
947, 849013, 190710, 229470, 216098, 247720, 346602
948, 908341, 285898, 286294, 239821, 291671, 402405
949, 1102511, 228643, 189987, 312456, 255539, 417827
950, 889334, 238644, 235144, 254735, 257493, 375070
951, 907285, 196288, 282735, 286379, 200692, 374675
952, 1010123, 269563, 269914, 323145, 253319, 425212
953, 918701, 238074, 197187, 257642, 230836, 368488
954, 867141, 248313, 246907, 275668, 264593, 380524
955, 1109564, 265905, 272710, 237388, 263368, 429787
956, 906265, 253454, 192033, 247772, 232541, 366413
957, 1127865, 240591, 299674, 265115, 272735, 441196
958, 1135124, 257407, 201599, 289095, 257314, 428107
959, 1023767, 260793, 296116, 278880, 313819, 434675
960, 1069792, 240594, 254509, 265149, 274548, 420918
961, 1087001, 344026, 278904, 222857, 274022, 441362
962, 1198864, 214562, 297113, 245517, 236176, 438446
963, 1202980, 275011, 239542, 211037, 285970, 442908
964, 941426, 247760, 198636, 255379, 242774, 377195
965, 1181302, 297030, 269123, 243403, 264494, 451070
966, 977190, 240463, 253758, 306487, 286644, 412908
967, 936252, 218660, 283706, 242088, 196106, 375362
968, 902558, 259170, 232337, 265925, 272883, 386574
969, 1022271, 300828, 341986, 358635, 279609, 460665
970, 1149775, 295393, 284052, 313500, 337007, 475945
971, 999089, 249403, 326521, 705054, 318786, 519770
972, 1689957, 371365, 531172, 540525, 314369, 689477
973, 2405245, 402843, 821168, 946050, 947106, 1104482
974, 1687436, 282176, 292007, 296328, 290756, 569740
975, 1002959, 297999, 273581, 260465, 223064, 411613
976, 1126068, 307012, 303210, 313996, 355088, 481074
977, 1113329, 294748, 346457, 292821, 276252, 464721
978, 1111802, 346305, 332089, 300806, 287061, 475612
979, 1035958, 274157, 277501, 281400, 307178, 435238
980, 1063712, 245003, 266828, 308751, 209742, 418807
981, 1032714, 266482, 347231, 288705, 301441, 447314
982, 1221099, 265598, 227502, 289176, 261550, 452985
983, 910876, 227517, 230722, 289611, 227799, 377305
984, 955813, 285523, 251727, 236271, 308753, 407617
985, 947710, 236513, 306075, 269152, 264332, 404756
986, 936811, 314109, 291734, 291551, 275303, 421901
987, 1039133, 271435, 352281, 271406, 300101, 446871
988, 1321225, 250196, 371158, 247081, 291557, 496243
989, 1189400, 247842, 215619, 286589, 265605, 441011
990, 1099278, 308257, 284811, 288721, 284440, 453101
991, 941767, 246435, 297079, 295871, 254883, 407207
992, 939599, 353822, 246450, 296587, 271559, 421603
993, 1071348, 217176, 308272, 248604, 276403, 424360
994, 1204826, 318678, 307483, 298711, 257694, 477478
995, 984570, 278655, 278267, 230443, 214190, 397225
996, 1278509, 318272, 272664, 231778, 269775, 474199
997, 917866, 238133, 229264, 208445, 224529, 363647
998, 927042, 230853, 221595, 260736, 246796, 377404
999, 939393, 241723, 263026, 234080, 232686, 382181
1000, 969578, 253741, 251576, 231106, 212749, 383750
1001, 938331, 312426, 212968, 215489, 242954, 384433
1002, 901004, 221807, 210508, 269301, 226677, 365859
1003, 890290, 217937, 214142, 246296, 224881, 358709
1004, 936518, 218483, 243066, 230680, 248534, 375456
1005, 982172, 316871, 219600, 220765, 235876, 395056
1006, 911984, 262187, 231811, 229714, 241545, 375448
1007, 922880, 246143, 215081, 215898, 215174, 363035
1008, 912446, 237562, 237174, 236857, 235579, 371923
1009, 946420, 223926, 242637, 213910, 222815, 369941
1010, 946701, 275349, 263407, 231453, 245006, 392383
1011, 909984, 222371, 232180, 240050, 256274, 372171
1012, 994112, 237735, 285100, 258774, 237115, 402567
1013, 950612, 218132, 218280, 242911, 217611, 369509
1014, 978081, 216297, 238304, 218793, 273024, 384899
1015, 948415, 243050, 225676, 215725, 215446, 369662
1016, 914311, 218720, 255583, 263714, 287416, 387948
1017, 917375, 220512, 221837, 295191, 286197, 388222
1018, 987313, 217858, 223271, 298537, 298347, 405065
1019, 898061, 218559, 246536, 336331, 295978, 399093
1020, 1244068, 221377, 218124, 217619, 217551, 423747
1021, 915771, 244047, 218457, 243598, 324758, 389326
1022, 1028156, 219407, 221335, 218447, 218257, 381120
1023, 928400, 230639, 246356, 306009, 291503, 400581
1024, 917028, 260825, 222512, 219410, 219087, 367772
1025, 921808, 220755, 220677, 222601, 222446, 361657
1026, 906626, 229638, 228955, 239092, 222866, 365435
1027, 957513, 224679, 221214, 224580, 220936, 369784
1028, 942932, 253586, 276939, 254702, 221743, 389980
1029, 948076, 222627, 225126, 222333, 225231, 368678
1030, 995568, 232084, 233936, 225072, 221939, 381719
1031, 943020, 222961, 222867, 226013, 222985, 367569
1032, 935251, 226695, 223314, 226537, 226060, 367571
1033, 984331, 252487, 251529, 226943, 226114, 388280
1034, 932907, 224287, 226441, 227315, 226634, 367516
1035, 907044, 232703, 232656, 246360, 224016, 368555
1036, 1178587, 226939, 225155, 227242, 224579, 416500
1037, 926141, 273259, 225370, 225606, 247605, 379596
1038, 982299, 224259, 233353, 256189, 270248, 393269
1039, 940571, 230196, 225601, 229534, 229011, 370982
1040, 1006434, 241512, 229799, 229219, 238383, 389069
1041, 944950, 281158, 249629, 232093, 226554, 386876
1042, 954529, 237580, 230333, 232645, 334935, 398004
1043, 973406, 236398, 228070, 231116, 228317, 379461
1044, 957790, 237154, 318360, 265381, 261037, 407944
1045, 956947, 229280, 231672, 231263, 232109, 376254
1046, 980824, 238056, 236907, 238884, 231288, 385191
1047, 1047742, 264035, 250683, 257348, 231731, 410307
1048, 1002288, 230527, 232762, 232378, 232126, 386016
1049, 953529, 314943, 283453, 264328, 233417, 409934
1050, 980631, 234452, 234250, 259939, 237539, 389362
1051, 984152, 235083, 231508, 233751, 270234, 390945
1052, 982777, 277944, 256448, 234190, 230899, 396451
1053, 955276, 235805, 235222, 293084, 253016, 394480
