<SIZE>, <EXECUTION_TIME_1>, <EXECUTION_TIME_2>, <EXECUTION_TIME_3>, <EXECUTION_TIME_4>, <EXECUTION_TIME_5>, <AVG>
569, 25414, 25376, 27015, 27023, 28855, 26736
570, 26914, 26101, 24808, 25949, 24669, 25688
571, 24401, 24987, 24599, 24293, 26608, 24977
572, 24677, 24867, 24369, 24314, 25237, 24692
573, 24021, 24591, 24766, 26277, 24430, 24817
574, 23892, 24616, 24534, 24502, 24229, 24354
575, 24623, 24375, 26480, 24963, 24352, 24958
576, 24790, 22504, 21727, 26136, 27043, 24440
577, 27479, 29238, 26934, 26827, 26554, 27406
578, 28094, 23946, 24926, 27020, 29675, 26732
579, 26283, 26148, 23002, 23656, 25188, 24855
580, 25134, 24793, 24928, 26771, 24783, 25281
581, 24302, 25453, 24901, 24655, 25145, 24891
582, 24454, 24889, 27100, 25434, 24724, 25320
583, 24312, 25478, 25140, 25019, 25148, 25019
584, 24583, 27187, 25313, 25148, 25170, 25480
585, 24276, 25251, 24301, 24180, 25115, 24624
586, 26140, 25078, 25025, 25201, 24820, 25252
587, 25239, 24544, 26173, 25626, 29149, 26146
588, 25807, 25698, 25225, 25227, 25531, 25497
589, 25655, 25087, 25160, 27586, 26530, 26003
590, 24949, 25741, 25131, 26072, 25123, 25403
591, 25532, 26832, 25104, 24982, 25381, 25566
592, 25130, 25649, 25614, 25667, 25381, 25488
593, 26385, 25277, 25444, 25316, 24991, 25482
594, 24525, 25020, 25206, 25458, 27252, 25492
595, 25237, 25338, 25231, 25223, 25225, 25250
596, 24735, 25532, 26994, 25255, 25209, 25545
597, 25022, 25812, 25454, 25536, 25051, 25375
598, 22052, 25373, 26055, 27339, 23175, 24798
599, 25617, 24783, 24208, 23661, 24296, 24513
600, 29727, 24564, 25692, 25522, 25702, 26241
601, 25433, 25453, 25551, 27083, 25855, 25875
602, 25018, 25536, 25418, 26127, 25610, 25541
603, 25870, 25781, 27067, 25423, 26077, 26043
604, 25052, 25873, 25685, 25500, 26127, 25647
605, 25787, 28073, 25807, 25976, 26336, 26395
606, 23086, 23677, 26308, 25838, 27568, 25295
607, 25429, 25648, 25700, 25590, 25503, 25574
608, 25187, 25664, 34316, 28498, 26129, 27958
609, 25265, 26121, 25786, 25923, 25808, 25780
610, 25393, 27347, 25894, 25898, 26149, 26136
611, 25588, 26739, 28864, 25467, 26657, 26663
612, 30031, 26530, 27202, 27667, 28235, 27933
613, 27768, 28259, 28835, 29725, 28422, 28601
614, 29061, 29298, 28048, 29723, 29560, 29138
615, 29424, 35870, 38486, 37169, 30904, 34370
616, 29034, 30845, 28462, 29740, 29897, 29595
617, 31636, 29801, 28507, 30372, 29387, 29940
618, 28986, 28353, 29076, 31148, 29078, 29328
619, 34637, 37677, 37233, 37424, 36629, 36720
620, 37864, 38006, 39079, 33150, 29502, 35520
621, 29075, 30676, 29922, 29666, 30224, 29912
622, 35769, 30705, 31335, 55112, 28736, 36331
623, 27973, 29245, 27338, 36638, 17165, 27671
624, 20375, 17255, 17514, 17275, 16772, 17838
625, 17366, 18176, 17199, 17270, 16905, 17383
626, 17281, 17639, 17409, 17109, 17013, 17290
627, 24782, 17083, 17205, 17240, 17176, 18697
628, 17061, 18598, 17003, 18313, 17027, 17600
629, 17234, 17348, 17214, 17063, 17235, 17218
630, 17376, 18789, 17361, 17240, 17170, 17587
631, 17689, 17449, 22485, 21254, 18609, 19497
632, 17090, 17370, 17215, 17485, 17124, 17256
633, 17538, 17917, 17790, 18378, 17297, 17784
634, 17274, 17583, 18000, 24870, 25811, 20707
635, 26462, 27074, 26986, 26635, 18552, 25141
636, 17835, 17639, 17722, 17846, 18305, 17869
637, 26407, 25184, 28577, 33565, 30927, 28932
638, 1396063, 25284, 25415, 27950, 26906, 300323
639, 25652, 27096, 27074, 27587, 26757, 26833
640, 26430, 26913, 26820, 27239, 26831, 26846
641, 26249, 26874, 30403, 27494, 27181, 27640
642, 31158, 35488, 36214, 34921, 32186, 33993
643, 26502, 26856, 26984, 26826, 26910, 26815
644, 26507, 27045, 27101, 30480, 27036, 27633
645, 26502, 27128, 27039, 27043, 27744, 27091
646, 26519, 27114, 27294, 27060, 27198, 27037
647, 26760, 27222, 27808, 27146, 29105, 27608
648, 43763, 30358, 30030, 29849, 30480, 32896
649, 29921, 30268, 30258, 27787, 30363, 29719
650, 30264, 35193, 17810, 17817, 17808, 23778
651, 22413, 17991, 18137, 17882, 17969, 18878
652, 17977, 17810, 17842, 18040, 17759, 17885
653, 17830, 17844, 18176, 17812, 17836, 17899
654, 17639, 18987, 18491, 17827, 17911, 18171
655, 33857, 30765, 30239, 23053, 18066, 27196
656, 17818, 17792, 18291, 18284, 18278, 18092
657, 18045, 18243, 19789, 17614, 18247, 18387
658, 18392, 18124, 17958, 18170, 17936, 18116
659, 18318, 18236, 23280, 17957, 18374, 19233
660, 18004, 18425, 20371, 17874, 18071, 18549
661, 17985, 17843, 17917, 18140, 18313, 18039
662, 18071, 18265, 18491, 20627, 19634, 19017
663, 19546, 18981, 19746, 20531, 19818, 19724
664, 20686, 20579, 18481, 20092, 19520, 19871
665, 18602, 18218, 18146, 22467, 22336, 19953
666, 31856, 18313, 18582, 24610, 31185, 24909
667, 29875, 27532, 27770, 30667, 30115, 29191
668, 31150, 30320, 30584, 30783, 30826, 30732
669, 30144, 31121, 31112, 30383, 33157, 31183
670, 30715, 30020, 30238, 31214, 30351, 30507
671, 30195, 30771, 31201, 31318, 31070, 30911
672, 29023, 31160, 28801, 30511, 28896, 29678
673, 34225, 29105, 30850, 29063, 30952, 30839
674, 30056, 29907, 30226, 30721, 31378, 30457
675, 37495, 32636, 30891, 30828, 31237, 32617
676, 35044, 30506, 30794, 30907, 30581, 31566
677, 30900, 30680, 30718, 65392, 27896, 37117
678, 30000, 30199, 30081, 30864, 30342, 30297
679, 29715, 34306, 29624, 30771, 31365, 31156
680, 30128, 30542, 31282, 30957, 31509, 30883
681, 30382, 30594, 30373, 31864, 30961, 30834
682, 30022, 33080, 30667, 29874, 30791, 30886
683, 30585, 30387, 30237, 29306, 29718, 30046
684, 30122, 30498, 30386, 31066, 29695, 30353
685, 29898, 36613, 30762, 30523, 30411, 31641
686, 30897, 32109, 31954, 32226, 31592, 31755
687, 31658, 31843, 30552, 31327, 31165, 31309
688, 31680, 35542, 32374, 30465, 31068, 32225
689, 31674, 31971, 30623, 29996, 30988, 31050
690, 31786, 30792, 30362, 31584, 2250072, 474919
691, 27704, 30757, 33465, 31594, 50833, 34870
692, 31233, 33884, 33023, 26287, 26063, 30098
693, 27481, 28197, 32699, 32229, 32831, 30687
694, 32073, 32423, 38326, 31649, 32421, 33378
695, 33438, 32949, 32424, 32772, 32509, 32818
696, 33472, 34803, 33849, 33154, 32307, 33517
697, 48462, 31233, 36843, 28407, 28850, 34759
698, 31657, 32893, 31515, 31548, 32427, 32008
699, 31510, 33167, 32470, 33464, 31738, 32469
700, 31366, 32795, 28724, 30423, 27943, 30250
701, 28861, 31669, 32360, 32515, 32424, 31565
702, 34004, 33069, 33129, 33279, 31761, 33048
703, 31238, 43394, 33186, 34060, 37003, 35776
704, 34767, 35592, 35966, 33525, 32675, 34505
705, 33589, 33655, 33904, 33723, 31206, 33215
706, 31709, 36113, 31372, 31836, 31858, 32577
707, 31787, 31344, 31915, 32674, 32184, 31980
708, 30728, 30674, 31182, 31440, 32300, 31264
709, 32138, 34115, 30920, 31112, 30283, 31713
710, 31428, 31933, 31636, 32314, 31678, 31797
711, 31842, 33299, 32198, 31464, 32832, 32327
712, 35732, 32192, 33323, 31695, 31870, 32962
713, 32949, 32299, 32346, 32347, 33063, 32600
714, 32675, 33112, 32866, 33797, 32181, 32926
715, 34949, 31900, 32079, 32509, 32600, 32807
716, 35929, 33092, 31077, 32698, 46257, 35810
717, 77136, 89366, 95010, 108830, 130457, 100159
718, 100352, 92289, 94859, 91570, 104270, 96668
719, 92678, 97301, 109587, 69466, 113967, 96599
720, 88573, 96212, 82819, 107172, 72302, 89415
721, 70111, 88683, 79537, 65966, 68697, 74598
722, 73957, 72654, 72168, 70443, 92148, 76274
723, 63945, 68996, 65946, 77584, 69185, 69131
724, 72904, 77789, 74842, 72070, 70236, 73568
725, 83439, 66704, 98712, 94370, 71854, 83015
726, 77668, 69190, 74044, 108097, 75461, 80892
727, 53500, 27598, 20440, 22119, 21034, 28938
728, 40845, 65089, 71409, 99466, 67676, 68897
729, 65987, 68718, 78548, 66147, 66108, 69101
730, 66791, 67350, 114160, 95371, 98342, 88402
731, 115293, 106208, 111137, 69160, 66834, 93726
732, 67224, 83550, 67908, 73482, 66102, 71653
733, 65946, 66790, 73148, 89313, 75487, 74136
734, 67284, 66645, 72346, 66308, 69437, 68404
735, 68756, 72890, 68835, 74710, 88208, 74679
736, 71269, 68723, 68604, 73007, 69140, 70148
737, 71081, 67155, 67077, 75086, 73954, 70870
738, 90763, 95613, 96576, 99607, 106484, 97808
739, 94810, 95683, 93585, 97299, 96634, 95602
740, 147692, 109990, 104138, 97752, 102474, 112409
741, 107334, 94766, 96255, 86333, 85203, 93978
742, 93042, 126053, 96708, 102148, 92627, 102115
743, 95772, 102231, 102475, 103762, 89777, 98803
744, 96108, 80763, 105632, 76091, 74274, 86573
745, 79374, 78312, 118296, 104321, 98181, 95696
746, 103868, 82757, 78172, 77941, 71565, 82860
747, 69896, 72625, 74368, 80783, 70515, 73637
748, 92807, 69994, 69535, 73906, 81273, 77503
749, 77252, 77644, 73501, 71398, 80819, 76122
750, 69375, 96981, 69602, 69716, 81826, 77500
751, 99524, 97875, 104078, 104155, 101354, 101397
752, 91560, 69203, 92379, 71600, 68946, 78737
753, 76578, 75187, 69935, 72357, 70478, 72907
754, 81420, 97724, 105529, 73131, 72686, 86098
755, 72235, 77738, 74100, 73028, 68436, 73107
756, 81685, 89729, 70722, 78610, 73042, 78757
757, 68915, 99067, 79510, 84314, 71299, 80621
758, 72147, 70995, 70119, 69711, 72654, 71125
759, 71688, 76138, 91200, 84622, 78619, 80453
760, 71794, 74583, 71061, 74146, 79232, 74163
761, 73447, 73318, 94959, 72206, 76289, 78043
762, 76445, 71398, 73213, 71374, 72976, 73081
763, 82459, 131539, 98463, 131679, 103645, 109557
764, 98410, 97303, 101336, 92014, 92287, 96270
765, 91694, 95210, 102200, 134681, 100763, 104909
766, 99166, 92882, 90800, 105984, 142838, 106334
767, 98256, 95620, 94819, 89642, 89602, 93587
768, 89319, 115006, 95918, 89721, 132829, 104558
769, 90928, 121434, 446409, 110135, 109613, 175703
770, 106487, 114621, 100988, 105343, 104037, 106295
771, 145848, 114432, 104646, 102201, 114248, 116275
772, 151379, 93660, 93967, 96417, 109374, 108959
773, 96540, 87636, 95240, 93078, 116747, 97848
774, 104371, 112827, 109644, 106413, 103982, 107447
775, 101230, 102551, 140730, 97936, 102360, 108961
776, 101002, 103187, 120505, 106007, 100630, 106266
777, 103781, 102061, 112341, 136097, 100093, 110874
778, 104476, 102279, 118717, 106401, 105285, 107431
779, 104074, 109285, 110558, 134688, 133760, 118473
780, 102317, 110600, 100489, 105679, 134578, 110732
781, 102186, 111500, 100291, 101187, 108176, 104668
782, 104280, 110643, 102599, 104888, 132617, 111005
783, 103615, 109715, 105588, 99249, 101861, 104005
784, 102935, 111166, 111031, 101832, 138443, 113081
785, 98862, 112290, 113629, 103128, 1941670, 473915
786, 44927, 31047, 30916, 31142, 32085, 34023
787, 31621, 32555, 32146, 32456, 31529, 32061
788, 34172, 34672, 40379, 36128, 32265, 35523
789, 33836, 32853, 31595, 31797, 38748, 33765
790, 38052, 42844, 38057, 29929, 31113, 35999
791, 31782, 35928, 31340, 31409, 31286, 32349
792, 31684, 31344, 31328, 31506, 31957, 31563
793, 31931, 31872, 31489, 31472, 34055, 32163
794, 31547, 31484, 32995, 31591, 31129, 31749
795, 34156, 24313, 22101, 21656, 40150, 28475
796, 22098, 21530, 34428, 33598, 24255, 27181
797, 22174, 21691, 21965, 21808, 21938, 21915
798, 22004, 21912, 21966, 21949, 21447, 21855
799, 25096, 21811, 21647, 21739, 21930, 22444
800, 21744, 26026, 24250, 21845, 21921, 23157
801, 21795, 22022, 21818, 23393, 21923, 22190
802, 21943, 21572, 21837, 21697, 21896, 21789
803, 21881, 22205, 21791, 22000, 21676, 21910
804, 22178, 23531, 21898, 22341, 21923, 22374
805, 22001, 22834, 22054, 21637, 22011, 22107
806, 21967, 21919, 22111, 22176, 23038, 22242
807, 22216, 22676, 22057, 23177, 22894, 22604
808, 22786, 22383, 22489, 26247, 34192, 25619
809, 33908, 30267, 35872, 33539, 33246, 33366
810, 32827, 34316, 33631, 34874, 33665, 33862
811, 32785, 33404, 33211, 34315, 33295, 33402
812, 34432, 33535, 34474, 34502, 33643, 34117
813, 33037, 33719, 34570, 33935, 33565, 33765
814, 33353, 33471, 33848, 47977, 44823, 38694
815, 33553, 34047, 33865, 34652, 33698, 33963
816, 33230, 33808, 33711, 34674, 33831, 33850
817, 33999, 37966, 34773, 55473, 32884, 39019
818, 54743, 31877, 34521, 33984, 34142, 37853
819, 33106, 34195, 34882, 34159, 36742, 34616
820, 33671, 34005, 33715, 33878, 34451, 33944
821, 33449, 34423, 34908, 34147, 33850, 34155
822, 33766, 37351, 34110, 33944, 33913, 34616
823, 33255, 34122, 33823, 35067, 34336, 34120
824, 33182, 35030, 34325, 34023, 37171, 34746
825, 27261, 34340, 34121, 34106, 33949, 32755
826, 33543, 35208, 35134, 34365, 34237, 34497
827, 33549, 34519, 37978, 34480, 34298, 34964
828, 33507, 34118, 34216, 34888, 34921, 34330
829, 33991, 34284, 34556, 34277, 37860, 34993
830, 34260, 34473, 34343, 34281, 34413, 34354
831, 33550, 34454, 34279, 34566, 34714, 34312
832, 33476, 34510, 37813, 34641, 34560, 35000
833, 34755, 65170, 35164, 34978, 36933, 41400
834, 37296, 36296, 40434, 35250, 39535, 37762
835, 33894, 34697, 34676, 35365, 34597, 34645
836, 33876, 34556, 34615, 34736, 34839, 34524
837, 34603, 34717, 37838, 34604, 34596, 35271
838, 34032, 34454, 34574, 34759, 34759, 34515
839, 34097, 34488, 34529, 34911, 38541, 35313
840, 34237, 34991, 35893, 56725, 40225, 40414
841, 39959, 32321, 35525, 34641, 34873, 35463
842, 35689, 22856, 26943, 23587, 22717, 26358
843, 22951, 22861, 23178, 22894, 23130, 23002
844, 27383, 23782, 23056, 23004, 24798, 24404
845, 23417, 22999, 23118, 22869, 23087, 23098
846, 23436, 37514, 23733, 23055, 22897, 26127
847, 23468, 23265, 25787, 22999, 22880, 23679
848, 23027, 23379, 23380, 23302, 23416, 23300
849, 23220, 23426, 23282, 23291, 24640, 23571
850, 23604, 25216, 25533, 23157, 22900, 24082
851, 23895, 24058, 24400, 23343, 24997, 24138
852, 35010, 36506, 24684, 23210, 23465, 28575
853, 36857, 42855, 35541, 35927, 41196, 38475
854, 41143, 38279, 47039, 48253, 38839, 42710
855, 35225, 36335, 36064, 36550, 35399, 35914
856, 34435, 44050, 46415, 41200, 35361, 40292
857, 34140, 39030, 35702, 35282, 36268, 36084
858, 34306, 35584, 44033, 37482, 35415, 37364
859, 34731, 35345, 35283, 37670, 39380, 36481
860, 36271, 37389, 39696, 36463, 36063, 37176
861, 37995, 46152, 46522, 35862, 36919, 40690
862, 36401, 35397, 36293, 35444, 39408, 36588
863, 43383, 37390, 40524, 46470, 46589, 42871
864, 34366, 36933, 39989, 36614, 35656, 36711
865, 34797, 37555, 95104, 60963, 38964, 53476
866, 26615, 26303, 55429, 36403, 43418, 37633
867, 37891, 63092, 56203, 42913, 38316, 47683
868, 38238, 40041, 39717, 41192, 39180, 39673
869, 49153, 57865, 44756, 34729, 29264, 43153
870, 37761, 36251, 36559, 36055, 50192, 39363
871, 72407, 48621, 55738, 63360, 62036, 60432
872, 52319, 53475, 52741, 53664, 54022, 53244
873, 51483, 53833, 51758, 52721, 51447, 52248
874, 60012, 51504, 53915, 52470, 52462, 54072
875, 53372, 52586, 53178, 51763, 65975, 55374
876, 52974, 50211, 50419, 46152, 53007, 50552
877, 50322, 47346, 46065, 52327, 52932, 49798
878, 51200, 46140, 67350, 52881, 58000, 55114
879, 51807, 49955, 53702, 49694, 51630, 51357
880, 50400, 51221, 46303, 35128, 34365, 43483
881, 49100, 51870, 47636, 47924, 47165, 48739
882, 46244, 48861, 46489, 46127, 46915, 46927
883, 41307, 33971, 35100, 38132, 35313, 36764
884, 35727, 35567, 35493, 34548, 34980, 35263
885, 35311, 34603, 40643, 35201, 35482, 36248
886, 37206, 35116, 35305, 34395, 35196, 35443
887, 36530, 37243, 36551, 36487, 35721, 36506
888, 47804, 48885, 49876, 47257, 47068, 48178
889, 30635, 36841, 36987, 36482, 36763, 35541
890, 31215, 24272, 24360, 35035, 36401, 30256
891, 36078, 34446, 35518, 35069, 35523, 35326
892, 35937, 37475, 35872, 34463, 35917, 35932
893, 38472, 34969, 35756, 35673, 35769, 36127
894, 36487, 35295, 36399, 35112, 36374, 35933
895, 35725, 35161, 36605, 35583, 35696, 35754
896, 34898, 34814, 35968, 36634, 36003, 35663
897, 34681, 36368, 34888, 37474, 34554, 35593
898, 36026, 36168, 36643, 36055, 36191, 36216
899, 36319, 35241, 36361, 34841, 36590, 35870
900, 36977, 36118, 36664, 35412, 36772, 36388
901, 35618, 36283, 35181, 36475, 36685, 36048
902, 36927, 36480, 37006, 36355, 36125, 36578
903, 36326, 35379, 38017, 39128, 39526, 37675
904, 37847, 38586, 37953, 41763, 40415, 39312
905, 40730, 38894, 36993, 36419, 35966, 37800
906, 35459, 37609, 36805, 36324, 36003, 36440
907, 38056, 36561, 36243, 36147, 36204, 36642
908, 35788, 36253, 35627, 35993, 35639, 35860
909, 36819, 37562, 35262, 37191, 35655, 36497
910, 1197562, 25092, 25097, 24908, 38323, 262196
911, 24810, 24737, 24990, 24693, 24785, 24803
912, 24954, 24985, 24687, 25773, 24978, 25075
913, 25065, 24990, 24870, 24905, 30755, 26117
914, 25812, 26066, 26359, 31046, 27582, 27373
915, 25706, 26216, 26657, 26278, 26060, 26183
916, 24947, 25222, 25052, 25302, 24791, 25062
917, 25487, 24985, 25104, 25085, 25151, 25162
918, 24940, 25211, 25133, 25141, 24997, 25084
919, 25156, 28655, 25936, 26010, 25364, 26224
920, 25343, 25159, 25324, 25260, 24961, 25209
921, 25217, 25249, 24973, 25462, 25185, 25217
922, 25288, 24932, 25197, 25684, 25184, 25257
923, 25724, 25357, 25459, 25575, 26937, 25810
924, 25261, 25540, 25526, 25254, 24978, 25311
925, 25355, 25284, 25198, 25489, 25136, 25292
926, 25393, 25268, 25478, 25262, 25307, 25341
927, 25471, 25754, 25009, 25274, 25004, 25302
928, 25704, 27477, 25158, 25734, 25787, 25972
929, 25543, 25721, 38163, 58634, 37871, 37186
930, 25511, 25180, 39103, 39738, 38090, 33524
931, 30116, 38188, 38973, 38247, 39163, 36937
932, 28054, 38641, 38737, 38640, 42025, 37219
933, 28066, 37967, 38288, 38350, 38678, 36269
934, 28503, 38179, 38492, 38184, 38464, 36364
935, 28708, 38698, 38558, 38614, 39342, 36784
936, 41330, 38179, 38766, 40515, 40402, 39838
937, 42354, 45398, 41327, 42978, 42635, 42938
938, 42378, 41856, 43139, 42650, 42183, 42441
939, 44037, 42714, 43755, 43564, 45282, 43870
940, 43709, 46464, 44460, 44368, 43890, 44578
941, 44935, 44889, 44318, 44249, 49102, 45498
942, 44603, 46243, 44814, 46253, 44309, 45244
943, 45132, 45320, 44629, 45986, 45463, 45306
944, 44206, 45953, 45333, 41697, 41389, 43715
945, 44572, 43584, 44952, 44009, 46826, 44788
946, 45369, 48892, 43337, 41607, 41971, 44235
947, 42536, 40772, 47745, 26082, 25723, 36571
948, 25894, 25893, 26241, 25965, 25739, 25946
949, 26073, 26017, 25816, 25824, 26124, 25970
950, 29061, 26108, 26082, 29400, 25879, 27306
951, 26251, 26105, 25630, 25984, 26051, 26004
952, 25938, 26320, 26328, 26230, 25699, 26103
953, 26193, 25995, 25868, 25983, 25813, 25970
954, 26324, 26293, 26386, 26223, 26343, 26313
955, 28628, 25893, 26132, 26388, 25992, 26606
956, 26377, 26052, 26105, 26401, 25900, 26167
957, 26368, 26369, 26126, 26324, 26649, 26367
958, 26143, 26463, 26042, 25957, 26179, 26156
959, 26700, 26065, 28063, 26537, 25972, 26667
960, 25944, 26113, 26139, 26261, 26361, 26163
961, 26126, 26418, 26390, 31131, 33978, 28808
962, 30698, 26787, 26651, 26556, 26995, 27537
963, 27186, 27186, 28561, 27261, 31850, 28408
964, 27947, 28176, 28829, 29114, 28847, 28582
965, 29073, 28850, 28720, 29505, 26656, 28560
966, 29239, 29022, 28337, 29787, 29115, 29100
967, 30950, 30378, 29596, 29884, 30865, 30334
968, 33234, 44385, 41812, 39527, 36360, 39063
969, 29007, 29473, 29466, 29637, 29711, 29458
970, 30584, 37191, 41911, 44361, 43315, 39472
971, 29860, 28417, 29278, 28793, 33632, 29996
972, 41523, 41267, 43420, 40824, 41377, 41682
973, 39010, 29419, 30200, 40153, 40576, 35871
974, 42815, 40546, 42790, 35605, 30878, 38526
975, 30479, 30828, 37083, 37880, 29451, 33144
976, 26810, 35990, 39231, 38364, 40396, 36158
977, 37086, 26557, 26506, 33536, 37696, 32276
978, 27015, 28349, 39777, 39176, 39457, 34754
979, 38704, 39324, 38203, 27074, 26743, 34009
980, 38844, 37905, 38881, 38211, 38928, 38553
981, 41222, 28705, 26830, 37609, 38068, 34486
982, 40247, 41015, 40883, 41075, 29955, 38635
983, 27282, 36972, 38731, 38910, 38892, 36157
984, 38369, 39413, 29911, 26869, 26958, 32304
985, 27130, 26854, 28193, 26826, 26668, 27134
986, 26773, 27194, 26948, 26740, 26940, 26919
987, 26856, 27237, 26935, 26891, 27335, 27050
988, 26826, 26978, 26905, 26810, 27372, 26978
989, 27252, 26932, 27092, 28504, 27267, 27409
990, 27067, 27151, 28259, 27113, 27424, 27402
991, 27380, 34653, 40915, 27133, 27139, 31444
992, 27283, 26870, 27379, 27171, 27299, 27200
993, 26874, 27143, 27188, 27110, 29910, 27645
994, 27430, 27449, 27144, 27353, 27135, 27302
995, 27361, 27149, 27527, 26973, 27291, 27260
996, 27337, 27637, 27746, 26997, 27350, 27413
997, 27397, 27203, 27541, 28021, 27338, 27500
998, 29752, 27515, 27186, 27449, 27699, 27920
999, 28174, 27183, 27604, 27459, 27371, 27558
1000, 27656, 27824, 27828, 39966, 42634, 33181
1001, 29116, 27558, 27361, 27379, 27368, 27756
1002, 27660, 29350, 27620, 28207, 29375, 28442
1003, 28048, 27621, 28158, 28020, 27748, 27919
1004, 28364, 27500, 28263, 31856, 31964, 29589
1005, 30987, 32613, 32808, 32155, 32278, 32168
1006, 35105, 32991, 36195, 28445, 27254, 31998
1007, 27853, 28206, 27977, 30331, 34436, 29760
1008, 43291, 44544, 45295, 45967, 46353, 45090
1009, 43426, 44991, 46962, 47312, 45146, 45567
1010, 46613, 45615, 45744, 50297, 44785, 46610
1011, 45300, 45353, 45074, 45022, 45768, 45303
1012, 45013, 45698, 46388, 45823, 46114, 45807
1013, 45233, 45521, 45744, 45465, 45106, 45413
1014, 45299, 45467, 45192, 49647, 57124, 48545
1015, 43652, 43531, 42662, 43339, 43380, 43312
1016, 42256, 42807, 41812, 41289, 42931, 42219
1017, 42548, 43205, 42821, 42622, 52494, 44738
1018, 39284, 42735, 42569, 42230, 46715, 42706
1019, 42769, 52177, 42271, 42871, 77937, 51605
1020, 57135, 104414, 105313, 104515, 133765, 101028
1021, 101188, 108045, 107720, 115189, 109408, 108310
1022, 105102, 106901, 129215, 106343, 106077, 110727
1023, 105085, 157044, 129250, 120752, 135161, 129458
1024, 116464, 125509, 110137, 140923, 136834, 125973
1025, 135188, 137921, 133980, 143109, 176989, 145437
1026, 141297, 131988, 135016, 136897, 134332, 135906
1027, 142705, 97571, 52280, 58990, 66085, 83526
1028, 110146, 130998, 135697, 184824, 139455, 140224
1029, 128731, 135346, 133174, 162596, 138211, 139611
1030, 139588, 132954, 133088, 133234, 137391, 135251
1031, 153830, 559966, 137100, 144834, 139935, 227133
1032, 145713, 138397, 182635, 150143, 135585, 150494
1033, 145401, 132420, 150901, 137390, 139569, 141136
1034, 156276, 141855, 132814, 133814, 138899, 140731
1035, 138148, 145043, 136224, 167193, 147450, 146811
1036, 163274, 160293, 132637, 132871, 164381, 150691
1037, 133972, 122716, 152668, 146264, 148162, 140756
1038, 139343, 137335, 132293, 145704, 138548, 138644
1039, 99945, 142030, 145408, 140324, 142605, 134062
1040, 126444, 115268, 128932, 111967, 107529, 118028
1041, 146206, 140097, 142268, 150063, 133211, 142369
1042, 141208, 168630, 152835, 133339, 132864, 145775
1043, 134964, 137488, 131770, 970402, 128339, 300592
1044, 175469, 131548, 132898, 131312, 144270, 143099
1045, 136429, 138149, 134308, 141081, 133413, 136676
1046, 133260, 130375, 189259, 133831, 2036962, 524737
1047, 140112, 150107, 134015, 142920, 183612, 150153
1048, 140894, 132787, 132147, 143174, 137279, 137256
1049, 139557, 147790, 178036, 144383, 269001, 175753
1050, 170943, 135382, 134235, 145609, 133117, 143857
1051, 133201, 144528, 141300, 157402, 133985, 142083
1052, 134549, 141321, 135708, 136878, 137246, 137140
1053, 163952, 133016, 110041, 100859, 99870, 121547
1054, 95811, 94615, 101540, 106330, 95027, 98664
1055, 98048, 110558, 96417, 97581, 95377, 99596
1056, 114704, 95874, 94609, 97750, 142003, 108988
1057, 137370, 151753, 138734, 181246, 131819, 148184
1058, 132404, 133944, 143745, 136763, 142407, 137852
1059, 138665, 180548, 132771, 130973, 132160, 143023
1060, 138367, 132101, 124595, 168827, 133115, 139401
1061, 137431, 116064, 145534, 138325, 136152, 134701
1062, 133223, 172632, 135115, 134852, 134740, 142112
1063, 145369, 138353, 135107, 163756, 122422, 141001
1064, 132742, 133207, 144909, 134938, 135343, 136227
1065, 142771, 141376, 121853, 116685, 119304, 128397
1066, 139437, 111656, 109978, 115108, 109338, 117103
1067, 103946, 116976, 117831, 134451, 114680, 117576
1068, 125781, 211716, 137813, 138322, 172276, 157181
1069, 135331, 211387, 154140, 139987, 144376, 157044
1070, 137297, 143450, 143778, 169391, 144303, 147643
1071, 149456, 196813, 146614, 145075, 151587, 157909
1072, 138255, 133341, 166134, 156615, 143045, 147478
1073, 144575, 166842, 141402, 137401, 139153, 145874
1074, 157140, 146493, 140567, 134312, 144320, 144566
1075, 163827, 151234, 143717, 140883, 136519, 147236
1076, 137680, 184126, 144106, 150951, 158969, 155166
1077, 149788, 152558, 147969, 163482, 140566, 150872
1078, 142873, 152780, 124099, 175125, 157367, 150448
1079, 135800, 169986, 137157, 154853, 139108, 147380
1080, 136514, 140766, 145991, 167234, 136988, 145498
1081, 144030, 157725, 144161, 136487, 138444, 144169
1082, 141096, 153066, 165923, 139893, 154416, 150878
1083, 133744, 136807, 135011, 146267, 160860, 142537
1084, 135593, 134915, 141840, 135714, 163779, 142368
1085, 140200, 145435, 155306, 145091, 146251, 146456
1086, 137315, 179932, 138072, 159123, 138479, 150584
1087, 142037, 144394, 147538, 136641, 167500, 147622
1088, 136475, 141318, 137422, 144193, 148201, 141521
1089, 197121, 811390, 159650, 132300, 193911, 298874
1090, 197317, 149854, 157510, 185534, 155882, 169219
1091, 146620, 146223, 150763, 139804, 146949, 146071
1092, 169185, 154032, 143959, 145384, 151287, 152769
1093, 165125, 166019, 181414, 156125, 150027, 163742
1094, 157010, 145401, 162529, 149675, 146695, 152262
1095, 188003, 463912, 123440, 145316, 156898, 215513
1096, 157276, 153373, 148589, 143891, 139354, 148496
1097, 261657, 151796, 363852, 150475, 143612, 214278
1098, 178169, 153444, 169716, 173493, 153509, 165666
1099, 139946, 137764, 142476, 156096, 147044, 144665
